"","V1","V2","long","lat"
"526","END OF THE CENTURY BAR","10408 METROPOLITAN AVENUE,QUEENS NY,11375",-73.8487634,40.7100355
"527","ENCUENTRO RESTAURANT","3729 103RD ST,QUEENS NY,11368",-73.863742,40.752459
"528","EN JAPANESE BRASSERIE","435 HUDSON STREET,MANHATTAN NY,10014",-74.0072168,40.7304988
"529","EMPORIUM BRASIL RESTAURANT","15 WEST   46 STREET,MANHATTAN NY,10036",-73.9798394,40.7566063
"530","EMPORIO","231 MOTT STREET,MANHATTAN NY,10012",-73.9953147,40.7226365
"531","EMPLOYEE'S ONLY","510 HUDSON STREET,MANHATTAN NY,10014",-74.0060815,40.7334327
"532","EMPLOYEE FEEDING","4 PENN PLZ,MANHATTAN NY,10121",-73.993384,40.75048
"533","EMPLOYEE CAFETERIA/CLOISTER TRIE CAFE","NKA Fort Tryon Park,MANHATTAN NY,10034",-73.9212858,40.8721452
"534","EMPLOYEE CAFETERIA, SOCIAL SECURITY ADMINISTRATION OFFICE","155-10 JAMAICA AVE,QUEENS NY,11432",-73.8009004,40.7026796
"535","EMPLOYEE CAFETERIA","126 ROOSEVELT AVENUE,QUEENS NY,11368",-73.8509772,40.7529862
"536","EMPIRE WOK KITCHEN","11407 BEACH CHANNEL DRIVE,QUEENS NY,11694",-73.8366934,40.5818951
"537","EMPIRE WOK CHINESE RESTAURANT","1230 CASTLE HILL AVE,BRONX NY,10462",-73.8509249,40.8327846
"538","EMPIRE TORTILLAS","3556 NOSTRAND AVENUE,BROOKLYN NY,11229",-73.9415575,40.5971821
"539","EMPIRE TAVERN","0 LAGUARDIA AIRPOT,QUEENS NY,11371",-73.8739659,40.7769271
"540","EMPIRE TACO CHINA","2807 CROPSEY AVE,BROOKLYN NY,11214",-73.987854,40.5864104
"541","EMPIRE TACO","617 WILSON AVENUE,BROOKLYN NY,11207",-73.9067653,40.690156
"542","EMPIRE SZECHUAN VILLAGE","4373 AMBOY ROAD,STATEN ISLAND NY,10312",-74.1618877,40.5454356
"543","EMPIRE SZECHUAN NOODLE HOUSE","4041 BROADWAY,MANHATTAN NY,10032",-73.9394856,40.8426994
"544","EMPIRE SZECHUAN GARDEN","4342 46TH ST,QUEENS NY,11104",-73.9187756,40.7436729
"545","EMPIRE SZECHUAN GARDEN","3041 AVENUE V,BROOKLYN NY,11229",-73.9370156,40.598987
"546","EMPIRE SZECHUAN","1537 FOREST AVENUE,STATEN ISLAND NY,10302",-74.1398961,40.6244354
"547","EMPIRE STEAKHOUSE","237 W 54TH ST,MANHATTAN NY,10019",-73.983043,40.7645319
"548","EMPIRE RESTAURANT OF 1635","1635 ST NICHOLAS AVENUE,MANHATTAN NY,10040",-73.9290574,40.8561293
"549","EMPIRE PIZZA","314 5 AVENUE,MANHATTAN NY,10001",-73.9859189,40.7471188
"550","EMPIRE KITCHEN .","1575 PARK PL,BROOKLYN NY,11233",-73.9250079,40.6720603
"551","EMPIRE KITCHEN","563A W 207TH ST,MANHATTAN NY,10034",-73.919988,40.8662521
"552","EMPIRE KING RESTAURANT","1374 BOSTON ROAD,BRONX NY,10456",-73.8980263,40.8322977
"553","EMPIRE III","1902 A C POWELL BLVD,MANHATTAN NY,10026",-73.9532434,40.8028775
"554","EMPIRE HOUSE CHINESE RESTAURANT","1789 STILLWELL AVENUE,BROOKLYN NY,11223",-73.9861598,40.6029638
"555","EMPIRE HOTEL ROOFTOP","44 WEST   63 STREET,MANHATTAN NY,10023",-73.9827085,40.7715082
"556","EMPIRE HOTEL BAR","44 W 63RD ST,MANHATTAN NY,10023",-73.9827085,40.7715082
"557","EMPIRE GRILL","597 EMPIRE BOULEVARD,BROOKLYN NY,11213",-73.9424033,40.6642084
"558","EMPIRE GARDEN","911 COLUMBUS AVE,MANHATTAN NY,10025",-73.963328,40.7982413
"559","EMPIRE GARDEN","6117 SPRINGFIELD BLVD,QUEENS NY,11364",-73.7560462,40.7485801
"560","EMPIRE EXPRESS CHINESE RESTAURANT","319 9 STREET,BROOKLYN NY,11215",-73.9856841,40.6691584
"561","EMPIRE EXPRESS CHINESE RESTAURANT","319 9TH ST,BROOKLYN NY,11215",-73.9856841,40.6691584
"562","EMPIRE EXPRESS","2226 HYLAN BLVD,STATEN ISLAND NY,10306",-74.1034255,40.5760383
"563","EMPIRE EXPRESS","3308 QUEENS BOULEVARD,QUEENS NY,11101",-73.9313423,40.7443174
"564","EMPIRE EAST PAN ASIAN BISTRO","1445 RICHMOND AVE,STATEN ISLAND NY,10314",-74.1569169,40.6114163
"565","EMPIRE EAST","2740 HYLAN BOULEVARD,STATEN ISLAND NY,10306",-74.1136542,40.5645933
"566","EMPIRE DINER","210 TENTH AVE,MANHATTAN NY,10011",-74.0043876,40.7471176
"567","EMPIRE CORNER II","1415 5 AVENUE,MANHATTAN NY,10029",-73.9462879,40.800413
"568","EMPIRE COLOMBUS","193 COLUMBUS AVENUE,MANHATTAN NY,10023",-73.9800884,40.77527
"569","EMPIRE CHINESE RESTAURANT ZHENG","103 FEATHERBED LANE,BRONX NY,10452",-73.9184228,40.8464326
"570","EMPIRE CHINESE RESTAURANT","1635 SAINT NICHOLAS AVE,MANHATTAN NY,10040",-73.9290574,40.8561293
"571","EMPIRE CHINESE RESTAURANT","17817 UNION TPKE,QUEENS NY,11366",-73.7893722,40.7265881
"572","EMPIRE CHINESE","2702 AVENUE U,BROOKLYN NY,11229",-73.9445658,40.5999361
"573","EMPIRE CAKE","112 8 AVENUE,MANHATTAN NY,10011",-74.0015077,40.7407636
"574","EMPIRE BUFFET","16149 CROSSBAY BLVD,QUEENS NY,11414",-73.8383132,40.6545261
"575","EMPIRE BISCUIT","198 AVENUE A,MANHATTAN NY,10009",-73.9809291,40.7291921
"576","EMPIRE 19 RESTAURANT","19 KNOLLS CRESCENT,BRONX NY,10463",-73.9174679,40.8784924
"577","EMPHASIS","6820 4 AVENUE,BROOKLYN NY,11220",-74.023723,40.634959
"578","EMPEROR'S HOUSE","767 FOREST AVE,STATEN ISLAND NY,10310",-74.1147641,40.6293026
"579","EMPERADOR ELIAS RESTAURANT","274 BROADWAY,BROOKLYN NY,11211",-73.9588234,40.7085089
"580","EMPELLON COCINA","105 1 AVENUE,MANHATTAN NY,10003",-73.9863023,40.7268076
"581","EMPELLON AL PASTOR","132 SAINT MARKS PL,MANHATTAN NY,10009",-73.9834922,40.7267017
"582","EMPELLON","230 WEST    4 STREET,MANHATTAN NY,10014",-74.0031469,40.7341333
"583","EMPANADAS SON","174 DELANCEY ST,MANHATTAN NY,10002",-73.9850222,40.7179514
"584","EMPANADAS MONUMENTAL","1344 AMSTERDAM AVE,MANHATTAN NY,10027",-73.9562032,40.8138347
"585","EMPANADAS MONUMENTAL","3477 BROADWAY,MANHATTAN NY,10031",-73.952249,40.8244916
"586","EMPANADAS MONUMENTAL","3772 BROADWAY,MANHATTAN NY,10032",-73.9448923,40.8337552
"587","EMPANADAS MONUMENTAL","4093 BROADWAY,MANHATTAN NY,10032",-73.9391488,40.8445378
"588","EMPANADAS MONUMENTAL","1971 UNIVERSITY AVE,BRONX NY,10453",-73.9121209,40.8544573
"589","EMPANADAS MONUMENTAL","550 W 181ST ST,MANHATTAN NY,10033",-73.9328259,40.848768
"590","EMPANADAS EL GUSTAZO RESTAURANTE","4219 COLLEGE POINT BLVD,QUEENS NY,11355",-73.8329513,40.7544435
"591","EMPANADAS CAFE","5627 VAN DOREN STREET,QUEENS NY,11368",-73.8531356,40.7402927
"592","EMPANADA MONUMENTAL","6403 ROOSEVELT AVE,QUEENS NY,11377",-73.8997414,40.7461653
"593","EMPANADA MAMA","763 9 AVENUE,MANHATTAN NY,10019",-73.9886485,40.7643934
"594","EMPANADA MAMA","95 ALLEN ST,MANHATTAN NY,10002",-73.9910278,40.7187753
"595","EMPANADA LOCA","606 5TH AVE,BROOKLYN NY,11215",-73.9909823,40.663954
"596","EMONE KOREAN FAMILY RESTAURANT","15628 NORTHERN BOULEVARD,QUEENS NY,11354",-73.8087592,40.7632644
"597","EMOJI BURGER","8007 37TH AVE,QUEENS NY,11372",-73.8858582,40.7497111
"598","EMMONS PALACE","2267 EMMONS AVE,BROOKLYN NY,11235",-73.9442077,40.5839588
"599","EMMETTS","50 MACDOUGAL ST,MANHATTAN NY,10012",-74.0024945,40.7273163
"600","EMMETT O'LUNNEY'S IRISH PUB","210 WEST   50 STREET,MANHATTAN NY,10019",-73.9845231,40.7614519
"601","EMIRATES VIP LOUNGE","0 JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",-73.7781391,40.6413111
"602","EMIR PALACE","4210 18TH AVE,BROOKLYN NY,11218",-73.9755388,40.6318319
"603","EMILY BAR RESTAURANT","3564 95TH ST,QUEENS NY,11372",-73.8726024,40.7531456
"604","EMILY","919 FULTON ST,BROOKLYN NY,11238",-73.9663928,40.683555
"605","EMILIO'S PIZZA","80 WEST KINGSRIDGE ROAD,BRONX NY,10468",-73.9005185,40.867927
"606","EMILIO'S GOURMET PIZZA & PASTA","1051 MORRIS PARK AVENUE,BRONX NY,10461",-73.8546539,40.8490718
"607","EMILIO SUPER BAKERY","6A E CLARKE PL,BRONX NY,10452",-73.9188034,40.8381439
"608","Emilia's Restaurant","2331 ARTHUR AVE,BRONX NY,10458",-73.8889949,40.8541349
"609","Emilia's Pizzeria","37-05 28 AVENUE,QUEENS NY,11103",-73.9150907,40.7661454
"610","EMERGENCY SNACK BAR","1354 EDWARD L GRANT HIGHWAY,BRONX NY,10452",-73.9214331,40.8408511
"611","EMERALD RESTAURANT","9704 QUEENS BOULEVARD,QUEENS NY,11374",-73.8578915,40.7282646
"612","EMERALD PUB","18301 HORACE HARDING EXPRESSWAY,QUEENS NY,11365",-73.791185,40.74012
"613","EMERALD INN","250 W 72ND ST,MANHATTAN NY,10023",-73.9837252,40.7793263
"614","EMERALD FORTUNE","318 KINGS HWY,BROOKLYN NY,11223",-73.9785504,40.604762
"615","EMELY CONEY ISLAND RESTAURANT","1619 NEPTUNE AVE,BROOKLYN NY,11224",-73.9850161,40.579164
"616","EMELINE'S","373 LEWIS AVE,BROOKLYN NY,11233",-73.934709,40.6826711
"617","EMBERS RESTAURANT","9519 3RD AVE,BROOKLYN NY,11209",-74.0336231,40.6165936
"618","EMACK & BOLIOS","1564 1 AVENUE,MANHATTAN NY,10028",-73.9513267,40.7737462
"619","EMACK & BOLIOS","115 MONTAGUE ST,BROOKLYN NY,11201",-73.9949026,40.6951847
"620","EMACK & BOLIO'S","389 AMSTERDAM AVENUE,MANHATTAN NY,10024",-73.978256,40.782798
"621","ELYNE RESTAURANT","862 NEW LOTS AVE,BROOKLYN NY,11208",-73.8789234,40.6677887
"622","ELVALLE RESTAURANT SPORT BAR","1267 JEROME AVENUE,BRONX NY,10452",-73.9207967,40.8375195
"623","ELUDZ LOUNGE","1904 UTICA AVE,BROOKLYN NY,11234",-73.9278719,40.6253482
"624","ELSIE'S PARLOR","667 CLASSON AVENUE,BROOKLYN NY,11238",-73.9589578,40.6773311
"625","ELSEWHERE ESPRESSO","335 EAST    6 STREET,MANHATTAN NY,10003",-73.9868073,40.7268779
"626","ELSA LA REYNA DEL CHICHARRON","1249 ST NICHOLAS AVENUE,MANHATTAN NY,10032",-73.937983,40.8438161
"627","ELSA LA REINA DEL CHICHARRON 3","1 EAST  183 STREET,BRONX NY,10453",-73.9033133,40.8587917
"628","ELSA LA REINA DEL CHICHARRON","4840 BROADWAY,MANHATTAN NY,10034",-73.9247149,40.8662471
"629","ELREY","100 STANTON STREET,MANHATTAN NY,10002",-73.9879186,40.7213847
"630","ELORA'S MEXICAN AND SPANISH RESTAURANT","272 PROSPECT PARK W,BROOKLYN NY,11215",-73.9823511,40.6584635
"631","ELMO","156 7 AVENUE,MANHATTAN NY,10011",-73.9975453,40.7419958
"632","ELMHURST FAMOUS PIZZA","8307 BROADWAY,QUEENS NY,11373",-73.8795695,40.7411095
"633","ELM PARK INN/UPPER CRUST PIZZA","238 MORNINGSTAR ROAD,STATEN ISLAND NY,10303",-74.1468515,40.6321037
"634","Ellington In The Park","W105 HUDSON BEACH,MANHATTAN NY,10025",-73.9763971,40.7982201
"635","ELLIE'S DINER & RESTAURANT","58 METROPOLITAN OVAL,BRONX NY,10462",-73.8598239,40.8375762
"636","ELLEN'S STARDUST DINER","1650 BROADWAY,MANHATTAN NY,10019",-73.9833893,40.7618157
"637","ELLEN DELI & GROCERY","289 HUDSON STREET,MANHATTAN NY,10013",-74.0078173,40.7257103
"638","ELLARY'S GREENS","33 CARMINE STREET,MANHATTAN NY,10014",-74.0032287,40.7302857
"639","ELLA KITCHEN","249 COLUMBUS AVENUE,MANHATTAN NY,10023",-73.9788067,40.7769826
"640","ELK COFFEE","154 PROSPECT PARK SW,BROOKLYN NY,11218",-73.973606,40.6549546
"641","ELIZABETHS NEIGHBORHOOD TABLE","680 COLUMBUS AVENUE,MANHATTAN NY,10025",-73.9689181,40.7910172
"642","ELIXIR LOUNGE","105-06 JAMAICA AVENUE,QUEENS NY,11418",-73.8418274,40.6952268
"643","ELIXIR","434 AVE OF THE AMERICAS,MANHATTAN NY,10011",-73.9985401,40.7345373
"644","ELIXIR","212 N END AVE,MANHATTAN NY,10282",-74.0147809,40.7160369
"645","ELITE POOL & FITNESS MANAGEMENT","13825 ELDER AVE,QUEENS NY,11355",-73.8235842,40.7522467
"646","ELITE PASTRIES CAFE","4736 BELL BLVD,QUEENS NY,11361",-73.7675726,40.7559983
"647","ELITE LOUNGE","12721 MERRICK BLVD,QUEENS NY,11434",-73.7649959,40.6815957
"648","ELITE FOOD BAR","325 EAST   48 STREET,MANHATTAN NY,10017",-73.9679205,40.753192
"649","ELITE CAFE","7228 MAIN STREET,QUEENS NY,11367",-73.8217576,40.7258114
"650","ELIO'S","1621 SECOND AVENUE,MANHATTAN NY,10028",-73.9528363,40.7768334
"651","ELIMATT GALLERIA PIZZA","9520 101ST AVE,QUEENS NY,11416",-73.8450309,40.6843459
"652","ELIM DELI CAFE","851 LEXINGTON AVENUE,MANHATTAN NY,10065",-73.9654397,40.7655464
"653","ELIEZER KITCHEN","100 CHURCH STREET,MANHATTAN NY,10007",-74.0101583,40.7133292
"654","ELIAS CORNER FOR FISH","2402 31 STREET,QUEENS NY,11102",-73.9178704,40.7702786
"655","ELIAS CINCO DEMAYO","2337 GRAND CONCOURSE,BRONX NY,10468",-73.8997542,40.8586456
"656","ELIA","8611 3 AVENUE,BROOKLYN NY,11209",-74.0309379,40.6230406
"657","ELI'S ESSENTIALS","1390 3RD AVE,MANHATTAN NY,10075",-73.9574234,40.7745314
"658","ELI'S ESSENTIALS","26 E 91ST ST,MANHATTAN NY,10128",-73.9568513,40.783951
"659","ELI'S ESSENTIALS","1291 LEXINGTON AVE,MANHATTAN NY,10028",-73.9550604,40.779953
"660","ELI ZABAR'S ESSENTIALS","NKA JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",-73.7781391,40.6413111
"661","ELI ZABAR","922 MADISON AVE,MANHATTAN NY,10021",-73.9649637,40.7727045
"662","ELEVEN MADISON PARK","11 MADISON AVENUE,MANHATTAN NY,10010",-73.9872515,40.7415724
"663","ELEVEN B","174 AVENUE B,MANHATTAN NY,10009",-73.9797462,40.7274489
"664","ELEVATE RESTAURANT","93 BOWERY,MANHATTAN NY,10002",-73.9952718,40.7170326
"665","ELEVAGE","302 EAST 45 STREET,MANHATTAN NY,10017",-73.9705296,40.7513957
"666","ELEPHANT & CASTLE","68 GREENWICH AVENUE,MANHATTAN NY,10011",-74.0006903,40.7362257
"667","ELENI'S NEW YORK","75 9 AVENUE,MANHATTAN NY,10011",-74.0060838,40.7425547
"668","ELENA'S RESTUARANT","5 WEST TREMONT AVENUE,BRONX NY,10453",-73.9096211,40.8521139
"669","ELENA-43- RESTAURANT","8948 FRANCIS LEWIS BOULEVARD,QUEENS NY,11427",-73.7577288,40.7182966
"670","ELEMENT HOTEL TIME SQUARE","309 W 39TH ST,MANHATTAN NY,10018",-73.9918289,40.7556195
"671","ELEGANTE RESTAURANT","9201 ROCKAWAY BEACH BOULEVARD,QUEENS NY,11693",-73.8154467,40.5862564
"672","ELEGANTE PIZZA","6922 5 AVENUE,BROOKLYN NY,11209",-74.0213985,40.6330448
"673","ELEGANTE PASTRY SHOP","165 AVENUE U,BROOKLYN NY,11223",-73.9781792,40.5966118
"674","ELEGANT CHINESE RESTAURANT","21206 HILLSIDE AVENUE,QUEENS NY,11427",-73.7536785,40.7246757
"675","ELECTRIC ROOM","355 WEST   16 STREET,MANHATTAN NY,10011",-74.0034554,40.742291
"676","ELBERTA","335 FLATBUSH AVENUE,BROOKLYN NY,11217",-73.9726152,40.6778358
"677","Elan","43 E 20TH ST,MANHATTAN NY,10003",-73.988428,40.73885
"678","EL-RAWSHEH CAFE & RESTAURANT","2548 STEINWAY STREET,QUEENS NY,11103",-73.912895,40.76685
"679","EL-OMDA","3310 28 AVENUE,QUEENS NY,11103",-73.9182288,40.767363
"680","EL VINCENTINO RESTAURANTE SALVADORENO","4337 162 STREET,QUEENS NY,11358",-73.8041006,40.7576214
"681","EL VIEJO YAYO RESTAURANT & BAR","9712 101ST AVE,QUEENS NY,11416",-73.8436368,40.6846444
"682","EL VIEJO YAYO RESTAURANT","36 5 AVENUE,BROOKLYN NY,11217",-73.9769819,40.6819561
"683","EL VIEJO YAYO REST II","317 9 STREET,BROOKLYN NY,11215",-73.98574,40.669186
"684","EL VIEJO JOBO RESTAURANT","231 SHERMAN AVENUE,MANHATTAN NY,10034",-73.919539,40.865658
"685","EL VIEJO GRAN CAFE","498 E 138TH ST,BRONX NY,10454",-73.919749,40.807464
"686","EL VICENTINO RESTAURANT 2","2120 COLLEGE POINT BOULEVARD,QUEENS NY,11356",-73.846299,40.780297
"687","EL VEZ","259 VESEY ST,MANHATTAN NY,10282",-74.0154223,40.7148114
"688","EL VAQUERO BARRAS","2649 WEBSTER AVENUE,BRONX NY,10458",-73.8890968,40.8638303
"689","EL VALLE RESTAURANTE","3452 BOSTON RD,BRONX NY,10469",-73.8483379,40.8761195
"690","EL VALLE RESTAURANT","448450 EAST  149 STREET,BRONX NY,10455",-73.908627,40.8131503
"691","EL VALLE RESTAURANT","733 EAST TREMONT AVENUE,BRONX NY,10457",-73.8897172,40.844997
"692","EL VALLE RESTAURANT","2448 JEROME AVENUE,BRONX NY,10468",-73.9009979,40.8624363
"693","EL VALLE RESTAURANT","640 MELROSE AVENUE,BRONX NY,10455",-73.9164582,40.8183756
"694","EL VALLE RESTAURANT","794 SOUTHERN BOULEVARD,BRONX NY,10455",-73.8961199,40.8159057
"695","EL VALLE RESTAURANT","1000 WESTCHESTER AVENUE,BRONX NY,10459",-73.893409,40.82346
"696","EL VALLE COCINA RESTAURANT","3535 JEROME AVENUE,BRONX NY,10467",-73.8816126,40.8826631
"697","EL VALLE","69 FEATHERBED LANE,BRONX NY,10452",-73.9173619,40.846629
"698","EL TUCANAZO BAR","8317 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8798974,40.7480793
"699","EL TUCAN","4324 91ST PL,QUEENS NY,11373",-73.873224,40.7422496
"700","EL TORO TAQUERIA","89 FORT GREENE PL,BROOKLYN NY,11217",-73.9764085,40.6873854
"701","EL TORO MEXICAN GRILL","69 NEW STREET,MANHATTAN NY,10004",-74.0125997,40.7053238
"702","EL TORO BRAVO","8812 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8763065,40.7484626
"703","EL TORO BLANCO","10 DOWNING STREET,MANHATTAN NY,10014",-74.0027849,40.729283
"704","EL TORITO MEXICAN RESTAURANT","2132 CRUGER AVE,BRONX NY,10462",-73.8664121,40.8542479
"705","EL TIPICO","2933 FULTON STREET,BROOKLYN NY,11207",-73.886635,40.679483
"706","EL TIO PIO","76 WILLOUGHBY STREET,BROOKLYN NY,11201",-73.9856668,40.6920221
"707","EL TINA FISH MARKET & SEAFOOD RESTAURANT","500 WEST  207 STREET,MANHATTAN NY,10034",-73.9193296,40.8644034
"708","EL TIMBIRICHI RESTAURANT","168 EAST  174 STREET,BRONX NY,10457",-73.9090363,40.8447202
"709","EL TESORO ECUATORIANO RESTAURANT","4015 5 AVENUE,BROOKLYN NY,11232",-74.004604,40.650198
"710","EL TEQUILERO RESTAURANT","3922 61 STREET,QUEENS NY,11377",-73.9035254,40.745337
"711","EL TEQUILERO II BAR","1915 CONEY ISLAND AVENUE,BROOKLYN NY,11230",-73.9622452,40.6107469
"712","EL TEQUILERO BAR & RESTAURANT","111416 AVENUE U,BROOKLYN NY,11223",-73.9723511,40.5970871
"713","EL TEQUILA","8216 BAXTER AVENUE,QUEENS NY,11373",-73.8830306,40.7467682
"714","EL TENAMPA RESTAURANT","9614 ROOSEVELT AVENUE,QUEENS NY,11368",-73.8686708,40.7492292
"715","EL TEMERARIO","198 8TH AVE,MANHATTAN NY,10011",-73.9995369,40.7434213
"716","EL TAPATIO MEXICAN RESTAURANT","209 EAST  116 STREET,MANHATTAN NY,10029",-73.9391913,40.7978891
"717","EL SONADOR CAFE RESTAURANT","9314 CORONA AVENUE,QUEENS NY,11373",-73.870802,40.742123
"718","EL SOMBRERO","9516 ASTORIA BLVD,QUEENS NY,11369",-73.8734846,40.7623808
"719","EL SOMBRERO","108 STANTON ST,MANHATTAN NY,10002",-73.987486,40.7212514
"720","EL SOL RESTAURANT","8707 NORTHERN BOULEVARD,QUEENS NY,11372",-73.8804207,40.7563178
"721","EL SOL MIGUELENO RESTAURANT","5603 5 AVENUE,BROOKLYN NY,11220",-74.0138122,40.6415071
"722","EL SOL DE MEXICO DELI GROCERY","9509 SUTPHIN BOULEVARD,QUEENS NY,11435",-73.802503,40.6948276
"723","EL SINALOENSE","132 W FORDHAM RD,BRONX NY,10468",-73.906988,40.8625362
"724","EL SASON IDEAL RESTAURANT","148 WEST BURNSIDE AVENUE,BRONX NY,10453",-73.9143718,40.8539038
"725","EL SALVADOR RESTAURANT","1544 MYRTLE AVE,BROOKLYN NY,11237",-73.911856,40.6993398
"726","EL SALVADOR RESTAURANT","1544 MYRTLE AVENUE,BROOKLYN NY,11237",-73.911856,40.6993398
"727","EL SABROZON","83-03 24 AVENUE,QUEENS NY,11370",-73.8858481,40.7650961
"728","EL SABROSO RESTAURANT","265 W 37TH ST,MANHATTAN NY,10018",-73.9917475,40.75419
"729","EL SABROSO COFFEE SHOP","6404 ROOSEVELT AVENUE,QUEENS NY,11377",-73.8999199,40.7457631
"730","EL SABOR DEL AUSTRO RESTAURANT","580 SENECA AVE,QUEENS NY,11385",-73.9104741,40.7042732
"731","EL SABOR CASERO","1247 CASTLE HILL AVE,BRONX NY,10462",-73.8516105,40.8331003
"732","EL RUMBERO BAR RESTAURANT","8205 NORTHERN BOULEVARD,QUEENS NY,11372",-73.8851268,40.7557824
"733","EL RIO GRANDE","160 EAST   38 STREET,MANHATTAN NY,10016",-73.976798,40.7480827
"734","EL RINCONSITO SPORT BAR & RESTAURANT","500 MORRIS PARK AVE,BRONX NY,10460",-73.8719304,40.8416273
"735","EL RINCONCITO RESTAURANT","408 EAST   10 STREET,MANHATTAN NY,10009",-73.9770263,40.7254798
"736","EL RINCONCITO DEL SABOR DOMINICANO","254 E 204TH STREET,BRONX NY,10458",-73.8841595,40.8740013
"737","EL RINCONCITO DE NAGUA","7620 JAMAICA AVENUE,QUEENS NY,11421",-73.8514739,40.6939298
"738","EL RINCONCITO DE LOS SABORES","13933 89TH AVE,QUEENS NY,11435",-73.8119057,40.7030483
"739","EL RINCON VEGANO REST","1047 SAINT NICHOLAS AVE,MANHATTAN NY,10032",-73.9401075,40.8365339
"740","EL RINCON PERUANO RESTAURANT","6406 ROOSEVELT AVE,QUEENS NY,11377",-73.8998653,40.7457615
"741","EL RINCON DEL SABOR RESTAURANT","677 MORRIS PARK AVE,BRONX NY,10462",-73.8667482,40.8452458
"742","EL RINCON DEL SABOR LATINO","74 W 47TH ST,MANHATTAN NY,10036",-73.9815283,40.757715
"743","EL RINCON DE LA VIEJA BAKERY AND RESTAURANT","4186 BOWNE STREET,QUEENS NY,11355",-73.8224574,40.7573403
"744","EL RINCON CRIOLLO","4009 JUNCTION BLVD,QUEENS NY,11368",-73.8689647,40.7488167
"745","EL RICO TINTO BAKERY","76-07 37TH AVENUE,QUEENS NY,11372",-73.889525,40.7492155
"746","EL REY MEXICAN RESTAURANT","2521 ASTORIA BOULEVARD,QUEENS NY,11102",-73.9220047,40.7713738
"747","EL REY LATINO RESTAURANT","6342 108TH ST,QUEENS NY,11375",-73.8502898,40.7338176
"748","EL REY IV BILLIARD & LOUNGE","7516 ROCKAWAY BLVD,QUEENS NY,11421",-73.864499,40.6853849
"749","EL REY II RESTAURANT","1064 LIBERTY AVENUE,BROOKLYN NY,11208",-73.869877,40.6781469
"750","EL REY DEL POLLO RESTAURANT","354 CORNELIA STREET,BROOKLYN NY,11237",-73.9095469,40.6960532
"751","EL REY DE LOS TACOS","4906 43 AVENUE,QUEENS NY,11377",-73.9153367,40.7443454
"752","EL REY DE LA CARIDAD","973 AMSTERDAM AVENUE,MANHATTAN NY,10025",-73.9646297,40.8014866
"753","EL REY DE COPAS RESTAURANT & BAR","2712 WHITE PLAINS ROAD,BRONX NY,10467",-73.866978,40.865969
"754","EL REY","14713 HILLSIDE AVENUE,QUEENS NY,11435",-73.808559,40.7061279
"755","EL REENCUENTRO BAR RESTAURANT","3559 95TH ST,QUEENS NY,11372",-73.8726024,40.7531456
"756","El Rancho Vegano","2270 2ND AVE,MANHATTAN NY,10035",-73.9372333,40.7972991
"757","EL RANCHO RESTAURANT","1157 FLATBUSH AVE,BROOKLYN NY,11226",-73.95684,40.642157
"758","EL RANCHO RESTAURANT","10513 JAMAICA AVE,QUEENS NY,11418",-73.841508,40.695505
"759","EL RANCHO LOS COMPADRES","110 SHERMAN AVENUE,MANHATTAN NY,10034",-73.9250705,40.8642522
"760","EL RANCHO CIBAENO RESTAURANT","9610 JAMAICA AVE,QUEENS NY,11421",-73.849012,40.694288
"761","EL RANCHO BURRITOS","359 WEST   45 STREET,MANHATTAN NY,10036",-73.9988548,40.7635984
"762","EL RANCHITO RESTAURANT AND BAKERY","9610 JAMAICA AVE,QUEENS NY,11421",-73.849012,40.694288
"763","EL RANCHITO POBLANO RESTAURANT","1228 FLATBUSH AVENUE,BROOKLYN NY,11226",-73.9556589,40.6401811
"764","EL RANCHITO DEL AGAVE","476 9 AVENUE,MANHATTAN NY,10018",-73.9948592,40.7549013
"765","EL RANCHITO DE DAISY","4149 150 STREET,QUEENS NY,11355",-73.8131857,40.7614934
"766","EL QUINTO PINO","401 WEST   24 STREET,MANHATTAN NY,10011",-74.0011942,40.7474561
"767","EL QUIJOTE","226 W 23RD ST,MANHATTAN NY,10011",-73.9971209,40.7444167
"768","EL PUNTO COLUMBIANO RESTAURANTE BAKERY","1833 COLLEGE POINT BLVD,QUEENS NY,11356",-73.8457742,40.7822954
"769","EL PULGARCITO DE AMERICA","3133 FULTON STREET,BROOKLYN NY,11208",-73.8794576,40.6817745
"770","EL PUERTO MEXICANO","8428 JAMAICA AVENUE,QUEENS NY,11421",-73.8514712,40.6939308
"771","EL PUERTO DE ACAPULCO","9316A 37 AVENUE,QUEENS NY,11372",-73.8833671,40.7498586
"772","EL PUERTO","511 WEST  125 STREET,MANHATTAN NY,10027",-73.9564375,40.8140399
"773","EL PRESIDENTE # 2 RESTAURANT","4-10 EAST  208 STREET,BRONX NY,10467",-73.8833117,40.8804334
"774","EL PRESIDENTE  RESTAURANT","3938 BROADWAY,MANHATTAN NY,10032",-73.9411279,40.838776
"775","EL POTRERO SPORT BAR","4612 GREENPOINT AVE,QUEENS NY,11104",-73.9184332,40.7420796
"776","EL POTE ESPANOL","718 2 AVENUE,MANHATTAN NY,10016",-73.9735762,40.74754
