"","V1","V2","long","lat"
"267","BARCLAY'S CAPITAL","745 7 AVENUE,MANHATTAN NY,10019",-73.9829073,40.7605394
"268","BARCLAY STREET CAFE","245 GREENWICH ST,MANHATTAN NY,10007",-74.0113113,40.7139004
"269","BARCEY'S COFFEE","140 ST NICHOLAS AVENUE,BROOKLYN NY,11237",-73.9175906,40.704906
"270","BARCELONA BITES GASTRO CLUB","220 W 242ND ST,BRONX NY,10471",-73.8992329,40.889478
"271","BARCELONA BAR","923 8 AVENUE,MANHATTAN NY,10019",-73.984192,40.7653463
"272","BARCADE","6 SAINT MARKS PL,MANHATTAN NY,10003",-73.9895393,40.7291156
"273","BARCADE","388 UNION AVENUE,BROOKLYN NY,11211",-73.9510644,40.7120418
"274","BARCADE","148 W 24TH ST,MANHATTAN NY,10011",-73.9944248,40.7443119
"275","BARBUTO","775 WASHINGTON STREET,MANHATTAN NY,10014",-74.0078522,40.7377594
"276","BARBOUNIA","250 PARK AVENUE SOUTH,MANHATTAN NY,10003",-73.9881589,40.7382513
"277","BARBONE","186 AVENUE B,MANHATTAN NY,10009",-73.9793944,40.7278696
"278","BARBONCINO","781 FRANKLIN AVENUE,BROOKLYN NY,11238",-73.9572765,40.6720681
"279","BARBETTA RESTAURANT","319321 323 W. 46TH ST.,MANHATTAN NY,10036",-73.988948,40.760337
"280","BARBES","21 EAST 36 STREET,MANHATTAN NY,10016",-73.9823202,40.7493285
"281","BARBES","376 NINTH STREET,BROOKLYN NY,11215",-73.9838715,40.6677559
"282","BARBASSO","235 WEST 56TH STREET,MANHATTAN NY,10019",-73.9825834,40.7659773
"283","BARBARESCO","843 LEXINGTON AVENUE,MANHATTAN NY,10065",-73.9655575,40.7653867
"284","BARBARA BLUM RESIDENCE / GOOD SHEPHERD SERVICES","262 9 STREET,BROOKLYN NY,11215",-73.988466,40.669916
"285","BARBALU","225 FRONT STREET,MANHATTAN NY,10038",-74.0020609,40.7073603
"286","BARAWINE","27 W 120TH ST,MANHATTAN NY,10027",-73.9477771,40.8045855
"287","BARAONDA","1439 2 AVENUE,MANHATTAN NY,10021",-73.957232,40.7707623
"288","BARANO","26 BROADWAY,BROOKLYN NY,11249",-73.9678406,40.7103283
"289","BARAKA BUFFET","2546 FREDERICK DOUGLASS BOULEVARD,MANHATTAN NY,10030",-73.9459488,40.816859
"290","BARACIBO ENOTECA","2020 BROADWAY,MANHATTAN NY,10023",-73.9817383,40.7763868
"291","BAR/BALL PARK","4 PENN PLZ,MANHATTAN NY,10121",-73.993384,40.75048
"292","BAR VIRAGE","118 2 AVENUE,MANHATTAN NY,10003",-73.9877911,40.7279802
"293","BAR VELOCE","176 7 AVENUE,MANHATTAN NY,10011",-73.9970375,40.7425868
"294","BAR VELOCE","000 JFK AIRPORT,QUEENS NY,11430",-73.7781391,40.6413111
"295","BAR VELOCE","175 SECOND AVENUE,MANHATTAN NY,10003",-73.9865663,40.7307062
"296","BAR VELOCE","146 WEST HOUSTON STREET,MANHATTAN NY,10012",-74.0018469,40.7281701
"297","BAR TOTO","411 11 STREET,BROOKLYN NY,11215",-73.9846685,40.6669056
"298","BAR TANO","457 THRID AVENUE,BROOKLYN NY,11215",-73.9909633,40.6712087
"299","BAR TABAC","128 SMITH STREET,BROOKLYN NY,11201",-73.9902721,40.6873668
"300","BAR SUZETTE CREPERIE","425 WEST   15 STREET,MANHATTAN NY,10011",-74.006826,40.7428114
"301","BAR SUZETTE","230 PARK AVE,MANHATTAN NY,10169",-73.9761194,40.7543951
"302","BAR SIX","502 6 AVENUE,MANHATTAN NY,10011",-73.9971406,40.7363838
"303","BAR SEPIA","234 UNDERHILL AVENUE,BROOKLYN NY,11238",-73.967425,40.6736442
"304","BAR SAN MIGUEL","307 SMITH ST,BROOKLYN NY,11231",-73.9938931,40.6813587
"305","BAR RUA","497 3RD AVE,MANHATTAN NY,10016",-73.978076,40.7452802
"306","Bar Roma","163 E 92ND ST,MANHATTAN NY,10128",-73.9517539,40.783115
"307","BAR REIS","375 5TH AVE,BROOKLYN NY,11215",-73.9844118,40.6710354
"308","BAR PRIMI","325 BOWERY,MANHATTAN NY,10003",-73.9918012,40.7256599
"309","BAR PRIMA","331 E 81ST ST,MANHATTAN NY,10028",-73.9529112,40.7743655
"310","BAR PITTI","268 6 AVENUE,MANHATTAN NY,10014",-74.0024131,40.7292224
"311","BAR OYSTERS","298 BEDFORD AVENUE,BROOKLYN NY,11249",-73.9616503,40.7142634
"312","BAR OMAR","188 GRAND ST,BROOKLYN NY,11211",-73.960835,40.7140803
"313","BAR OLIVINO","899 FULTON STREET,BROOKLYN NY,11238",-73.9673787,40.6837171
"314","BAR NONE","98 3 AVENUE,MANHATTAN NY,10003",-73.9882107,40.7324433
"315","BAR NANA","63 GANSEVOORT STREET,MANHATTAN NY,10014",-74.0073324,40.7395947
"316","BAR MISHIMA","212 EAST   52 STREET,MANHATTAN NY,10022",-73.9692992,40.7565952
"317","BAR MATCHLESS","557 MANHATTAN AVENUE,BROOKLYN NY,11222",-73.9501059,40.722235
"318","BAR ITALIA","768 MADISON AVENUE,MANHATTAN NY,10065",-73.9685638,40.7679383
"319","BAR HUGO","523 GREENWICH ST,MANHATTAN NY,10013",-74.0086338,40.7263621
"320","BAR GREAT HARRY","280 SMITH STREET,BROOKLYN NY,11231",-73.9936039,40.6824397
"321","BAR GOTO","245 ELDRIDGE ST,MANHATTAN NY,10002",-73.9898698,40.7227573
"322","BAR GARDEN BAR 8 EAST","4 PENN PLZ,MANHATTAN NY,10121",-73.993384,40.75048
"323","BAR CYRK NYC","50 HUDSON ST,MANHATTAN NY,10013",-74.0087094,40.7173749
"324","BAR CORVO","791 WASHINGTON AVENUE,BROOKLYN NY,11238",-73.962628,40.6729156
"325","BAR COASTAL","1495 1 AVENUE,MANHATTAN NY,10075",-73.953422,40.77189
"326","BAR CHUKO","565 VANDERBILT AVE,BROOKLYN NY,11238",-73.967422,40.680753
"327","BAR CHORD","1008 CORTELYOU ROAD,BROOKLYN NY,11218",-73.968396,40.639153
"328","BAR CENTRALE","322 WEST   46 STREET,MANHATTAN NY,10036",-73.9890099,40.7600118
"329","BAR CATALONIA","206 WEST   41 STREET,MANHATTAN NY,10036",-73.9881187,40.7553581
"330","BAR CATALINA","675 9TH AVE,MANHATTAN NY,10036",-73.9907253,40.7614549
"331","BAR BRUNO","520 HENRY STREET,BROOKLYN NY,11231",-73.9999881,40.6834251
"332","BAR BRACE","0 LAGUARDIA AIRPORT,QUEENS NY,11369",-73.8739659,40.7769271
"333","BAR BOULUD","1900 BROADWAY,MANHATTAN NY,10025",-73.9817477,40.7717621
"334","BAR BOLONAT","611 HUDSON ST,MANHATTAN NY,10014",-74.0058653,40.7376862
"335","BAR BOLINAS","455 MYRTLE AVE,BROOKLYN NY,11205",-73.9673328,40.6934795
"336","BAR BACON","836 9TH AVE,MANHATTAN NY,10019",-73.9865406,40.7662868
"337","Bar B","84 7TH AVE,MANHATTAN NY,10011",-73.9992262,40.7395428
"338","BAR AT THE GREGORY","42 W 35TH ST,MANHATTAN NY,10001",-73.9862035,40.7497853
"339","BAR ASSOCIATION OF THE CITY OF NY KITCHEN","42 WEST   44 STREET,MANHATTAN NY,10036",-73.9821794,40.7554791
"340","BAR AMERICAIN","152 WEST   52 STREET,MANHATTAN NY,10019",-73.9818453,40.7616506
"341","BAR 9","807 9TH AVE,MANHATTAN NY,10019",-73.9876802,40.7657873
"342","BAR 718","718 5 AVENUE,BROOKLYN NY,11215",-73.994584,40.660553
"343","BAR 515","515 3 AVENUE,MANHATTAN NY,10016",-73.977528,40.7459827
"344","BAR 483","483 39 STREET,BROOKLYN NY,11232",-74.0041006,40.6515604
"345","BAR 360","11000 ROCKAWAY BOULEVARD,QUEENS NY,11420",-73.8032797,40.6745381
"346","BAR 245","245 S 1ST ST,BROOKLYN NY,11211",-73.9579152,40.7127691
"347","BAR 131","13102 14 AVENUE,QUEENS NY,11356",-73.8374389,40.7858669
"348","BAR 13","35 EAST   13 STREET,MANHATTAN NY,10003",-73.9920185,40.7345809
"349","BAR & RESTAURANT EL SALVADORENO","451455 MORRIS PK AVE,BRONX NY,10460",-73.8719113,40.8420675
"350","BAR & GRILL 43","4306 43 STREET,QUEENS NY,11104",-73.9213841,40.7449065
"351","BAR (GARDEN BAR 6TH FLOOR)","4 PENN PLAZA,MANHATTAN NY,10121",-73.993384,40.75048
"352","BAR (FARLEY'S BAR)","4 PENN PLZ,MANHATTAN NY,10121",-73.993384,40.75048
"353","BAR (BAR MADISON)","4 PENN PLZ,MANHATTAN NY,10121",-73.993384,40.75048
"354","BAR  SARDINE","183 WEST   10 STREET,MANHATTAN NY,10014",-74.0027086,40.7343915
"355","BAR    1849     GRILL","183 BLEEKER STREET,MANHATTAN NY,10012",-74.0007942,40.7291916
"356","BAR","4 PENN PLZ,MANHATTAN NY,10121",-73.993384,40.75048
"357","BAOHAUS","238 EAST   14 STREET,MANHATTAN NY,10003",-73.985791,40.732386
"358","BAOGUETTE PHO SURE","120 CHRISTOPHER STREET,MANHATTAN NY,10014",-74.0056167,40.7330743
"359","BAO DING","4205 162 STREET,QUEENS NY,11358",-73.8038426,40.7599758
"360","BAO BAO CAFE","61 LEXINGTON AVE,MANHATTAN NY,10010",-73.9834772,40.7408336
"361","BANZOBAR","969 3 AVENUE,MANHATTAN NY,10022",-73.9670115,40.7605013
"362","BANY TEN 57 ASIAN FUSION","1057 JACKSON AVENUE,QUEENS NY,11101",-73.9527584,40.742753
"363","BANTRY BAY PUBLICK HOUSE","3301 GREENPOINT AVENUE,QUEENS NY,11101",-73.9346672,40.7357842
"364","BANTER","132 HAVEMEYER STREET,BROOKLYN NY,11211",-73.9574532,40.7121817
"365","BANTER","10822 QUEENS BOULEVARD,QUEENS NY,11375",-73.8370728,40.7181325
"366","BANTAM BAGELS","283 BLEECKER ST,MANHATTAN NY,10014",-74.0032025,40.7319649
"367","BANSHEE PUB","1373 FIRST AVENUE,MANHATTAN NY,10021",-73.955399,40.769063
"368","BANQUET KITCHEN (MARRIOTT)","85 WEST STREET,MANHATTAN NY,10006",-74.0144836,40.7096119
"369","BANN","350 WEST   50 STREET,MANHATTAN NY,10019",-73.9880747,40.7628948
"370","BANKOK CUISINE","10718 70TH ROAD,QUEENS NY,11375",-73.8451866,40.7209968
"371","BANK OF TOKYO","1251 AVENUE OF THE AMERICAS,MANHATTAN NY,10020",-73.9817238,40.7599885
"372","BANK OF NOVA SCOTIA CAFE","250 VESEY ST,MANHATTAN NY,10281",-74.0155677,40.7141805
"373","BANK OF NEW YORK EMPL DINING ROOM","225 LIBERTY ST,MANHATTAN NY,10281",-74.0152654,40.7119835
"374","BANK OF NEW YORK","1 WALL STREET,MANHATTAN NY,10005",-74.0116385,40.707491
"375","BANK OF AMERICA EXECUTIVE DINNING ROOM","1 BRYANT PARK,MANHATTAN NY,10036",-73.9845492,40.7554698
"376","BANK OF AMERICA CAFE","1 BRYANT PARK,MANHATTAN NY,10036",-73.9845492,40.7554698
"377","BANI RESTAURANT LLC","1430 WATSON AVE,BRONX NY,10472",-73.8826846,40.825196
"378","BANHMIGOS","178 LINCOLN PLACE,BROOKLYN NY,11217",-73.9743509,40.6755467
"379","Banhmigos","636 PARK PL,BROOKLYN NY,11238",-73.9569925,40.6742348
"380","BANH MI ZON","443 E 6TH ST,MANHATTAN NY,10009",-73.9842729,40.7257371
"381","BANH MI VEITNAMESE SANDWICHES","73 WEST BROADWAY,MANHATTAN NY,10007",-74.0097172,40.7146808
"382","BANH MI SAIGON BAKERY","198 GRAND STREET,MANHATTAN NY,10013",-73.9966837,40.7193697
"383","Bangla Garden Restaurant","1864 WESTCHESTER AVE,BRONX NY,10472",-73.8633567,40.8324353
"384","BANGKOK THAI CUISINE","3804 PRINCE ST,QUEENS NY,11354",-73.832767,40.7599853
"385","BANGKOK TASTY","2906 23 AVENUE,QUEENS NY,11105",-73.9137513,40.7748233
"386","BANGKOK HOUSE","360 WEST   46 STREET,MANHATTAN NY,10036",-73.9901685,40.7605415
"387","BANGKOK HEIGHTS","812 W 181ST ST,MANHATTAN NY,10033",-73.9390568,40.8509392
"388","BANGKOK GRAND PALACE","882 FIRST AVENUE,MANHATTAN NY,10022",-73.966044,40.7536346
"389","BANGKOK CUISINE","1586 2ND AVE,MANHATTAN NY,10028",-73.9532378,40.7753265
"390","BANGKOK B.A.R.","230 PARK AVE,MANHATTAN NY,10169",-73.9761194,40.7543951
"391","BANGKOK 2 THAI","349 1 AVENUE,MANHATTAN NY,10010",-73.9802401,40.7352937
"392","BANGIA","11 E 32ND ST,MANHATTAN NY,10016",-73.9845118,40.7469506
"393","BANGAL CURRY","27 PARK PLACE,MANHATTAN NY,10007",-74.0089018,40.7133731
"394","BANGAGAN","4103 162ND ST,QUEENS NY,11358",-73.803574,40.761181
"395","BANG KOK BAR","52 GANSEVOORT ST,MANHATTAN NY,10014",-74.0070333,40.7392072
"396","BANC CAFE","431 3 AVENUE,MANHATTAN NY,10016",-73.9795029,40.743256
"397","BANANA LEAF NY","328 E 6TH ST,MANHATTAN NY,10003",-73.9872591,40.7266851
"398","BANANA BOAT RESTAURANT","1138 FLATBUSH AVE,BROOKLYN NY,11226",-73.957927,40.642599
"399","BAMONTE'S RESTAURANT","32 WITHERS ST,BROOKLYN NY,11211",-73.9511723,40.7165698
"400","BAMBOO YA","9711 QUEENS BLVD,QUEENS NY,11374",-73.8578915,40.7282646
"401","BAMBOO VILLAGE RESTAURANT INC","96 BOWERY,MANHATTAN NY,10013",-73.9955591,40.7176646
"402","BAMBOO TROPICAL","5913 71ST AVE,QUEENS NY,11385",-73.899393,40.700824
"403","BAMBOO TAVERN","1370 ROCKAWAY PKWY,BROOKLYN NY,11236",-73.9037097,40.6462588
"404","BAMBOO SUSHI","1280 1ST AVENUE,MANHATTAN NY,10065",-73.9573007,40.7656438
"405","BAMBOO LOUNGE & GRILL","527 MYRTLE AVENUE,BROOKLYN NY,11205",-73.9636219,40.6938743
"406","BAMBOO HOUSE","13458 SPRINGFIELD BOULEVARD,QUEENS NY,11413",-73.7546127,40.6785037
"407","BAMBOO GARDEN RESTAURANT","6409 8TH AVE,BROOKLYN NY,11220",-74.011871,40.632923
"408","BAMBOO GARDEN RESTAURANT","9505 AVENUE L,BROOKLYN NY,11236",-73.8967176,40.637772
"409","BAMBOO GARDEN CHINESE RESTAURANT","14610 LIBERTY AVENUE,QUEENS NY,11435",-73.8057662,40.6947931
"410","BAMBOO GARDEN","10704 ATLANTIC AVENUE,QUEENS NY,11416",-73.838083,40.690867
"411","BAMBOO EXPRESS RESTAURANT & BAKERY","772 FLATBUSH AVENUE,BROOKLYN NY,11226",-73.9598256,40.6539777
"412","BAMBOO 52","344 WEST   52 STREET,MANHATTAN NY,10019",-73.9867844,40.7639893
"413","BAMBOLEO","170 BLEECKER STREET,MANHATTAN NY,10012",-74.000661,40.7286951
"414","BAMBINO'S PIZZA & BURGERS","301 E 181ST ST,BRONX NY,10457",-73.89901,40.854174
"415","BAMBINO PIZZA 11","8001 MYRTLE AVE,QUEENS NY,11385",-73.8681278,40.7031589
"416","BAMBINO PIZZA","5656 MYRTLE AVE,QUEENS NY,11385",-73.8909326,40.7011135
"417","BAM SPORTSBAR & GRILL","3937 AMBOY RD,STATEN ISLAND NY,10308",-74.149839,40.5516321
"418","BAM FISHER","321 ASHLAND PL,BROOKLYN NY,11217",-73.9777953,40.6860237
"419","BAM CINEMA CONCESSION STAND","30 LAFAYETTE AVENUE,BROOKLYN NY,11217",-73.9776999,40.6864669
"420","BALZEM","202 MOTT ST,MANHATTAN NY,10012",-73.995416,40.7213922
"421","BALVANERA","152 STANTON ST,MANHATTAN NY,10002",-73.9853832,40.7206224
"422","BALUCHI'S INDIAN FOOD","1724 2 AVENUE,MANHATTAN NY,10128",-73.9498124,40.7800372
"423","BALTHAZAR RESTAURANT","80 SPRING STREET,MANHATTAN NY,10012",-73.9982235,40.7226041
"424","BALTHAZAR BAKERY","80 SPRING STREET,MANHATTAN NY,10012",-73.9982235,40.7226041
"425","BALON","245 EAST   81 STREET,MANHATTAN NY,10028",-73.9543744,40.774949
"426","BALLY TOTAL FITNESS JUICE BAR","139 W 32ND ST,MANHATTAN NY,10001",-73.9902689,40.7494021
"427","BALLY TOTAL FITNESS","1915 3RD AVE,MANHATTAN NY,10029",-73.9445206,40.7911939
"428","BALLY TOTAL FITNESS","2503 GRAND CONCOURSE,BRONX NY,10468",-73.897125,40.8627715
"429","BALLOON","61 LEXINGTON AVE,MANHATTAN NY,10010",-73.9834772,40.7408336
"430","BALLI DELI PIZZA","2616 OCEAN PKWY,BROOKLYN NY,11235",-73.9670987,40.5860451
"431","BALLFIELDS CAFE","0 SOUTH OF 65 STREET,MANHATTAN NY,10023",-73.9792458,40.7717914
"432","BALLATO'S RESTAURANT","55 EAST HOUSTON STREET,MANHATTAN NY,10012",-73.9945985,40.7245321
"433","BALLARO","79 2 AVENUE__(AKA 77 2 AVE),MANHATTAN NY,10003",-73.989516,40.726667
"434","BALKH SHISH KABAB HOUSE","2310 31ST ST,QUEENS NY,11105",-73.9133496,40.7742415
"435","BALKANIKA","691 9 AVENUE,MANHATTAN NY,10036",-73.9903454,40.7620451
"436","BALIMAYA RESTAURANT","2535 3 AVENUE,BRONX NY,10451",-73.9277649,40.81103
"437","BALI NUSA INDONESIAN RESTAURANT","651 NINTH AVENUE,MANHATTAN NY,10036",-73.9912718,40.7607553
"438","BALDUCCI'S","000 JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",-73.7781391,40.6413111
"439","BALDUCCI'S","301 WEST   56 STREET,MANHATTAN NY,10019",-73.9836295,40.7663258
"440","BALDOR SPECIALTY FOODS","155 FOOD CENTER DRIVE,BRONX NY,10474",-73.8734801,40.8091543
"441","BALCON QUITENO RESTAURANT","334 MENAHAN STREET,BROOKLYN NY,11237",-73.9142878,40.7009706
"442","BALBOA RESTAURANT.","1655 BEDFORD AVENUE,BROOKLYN NY,11225",-73.9565209,40.6660779
"443","BALADE","208 1 AVENUE,MANHATTAN NY,10009",-73.9830324,40.7302641
"444","BALABOOSTA","214 MULBERRY STREET,MANHATTAN NY,10012",-73.9960178,40.7222005
"445","BAKU PALACE","2001 EMMONS AVENUE,BROOKLYN NY,11235",-73.9482331,40.5840843
"446","BAKU","1223 AVENUE U,BROOKLYN NY,11229",-73.9594484,40.5986905
"447","BAKHTER AFGHAN HALAL KABAB","6816 FRESH MEADOW LN,QUEENS NY,11365",-73.7947442,40.7332144
"448","BAKEWELL BAKERY & RESTAURANT","127-08 LIBERTY AVE,QUEENS NY,11419",-73.8176503,40.6887479
"449","BAKEWAY NYC","2521 BROADWAY,QUEENS NY,11106",-73.9276674,40.7632053
"450","BAKERY ST MARC","1121 FLATBUSH AVENUE,BROOKLYN NY,11226",-73.957402,40.643124
"451","BAKERY RZESZOWSKA","948 MANHATTAN AVENUE,BROOKLYN NY,11222",-73.9542733,40.731759
"452","BAKERY ON 3RD CAFE","1885 3RD AVE,MANHATTAN NY,10029",-73.9452064,40.7902857
"453","BAKERY DE PARIS","4235 162 STREET,QUEENS NY,11358",-73.803873,40.7591514
"454","Bakery 88","5711 8TH AVE,BROOKLYN NY,11220",-74.0079506,40.6367707
"455","Bakery","494 8TH AVE,MANHATTAN NY,10001",-73.9928043,40.752599
"456","BAKERI","105 FREEMAN ST,BROOKLYN NY,11222",-73.9575198,40.7343811
"457","BAKERI","150 WYTHE AVENUE,BROOKLYN NY,11249",-73.9601812,40.7200316
"458","BAKER'S TREAT","1625 NOSTRAND AVE,BROOKLYN NY,11226",-73.948769,40.646405
"459","BAKER'S PIZZA","201 AVENUE A,MANHATTAN NY,10009",-73.9812975,40.729432
"460","BAKER'S DOZEN BAGEL","8109 LEFFERTS BOULEVARD,QUEENS NY,11415",-73.8307533,40.708374
"461","BAKER'S DOZEN","788 MANHATTAN AVENUE,BROOKLYN NY,11222",-73.9527646,40.7275886
"462","BAKER STREET PUB","1152 1 AVENUE,MANHATTAN NY,10065",-73.9598254,40.7621116
"463","BAKER & CO.","263 BLEECKER ST,MANHATTAN NY,10014",-74.0029411,40.7313595
"464","BAKEHOUSE","113 HORATIO STREET,MANHATTAN NY,10014",-74.0092865,40.7389045
"465","BAKED","279 CHURCH ST,MANHATTAN NY,10013",-74.0047206,40.7185999
"466","BAKED","359 VAN BRUNT STREET,BROOKLYN NY,11231",-74.0132893,40.6768414
"467","BAKE AND THINGS RESTAURANT","184 EAST   35 STREET,BROOKLYN NY,11203",-73.9449103,40.6508686
"468","BAKE & THINGS RESTAURANT","1489 FLATBUSH AVENUE,BROOKLYN NY,11210",-73.948949,40.6343605
"469","BAJAN CAFE","456 SCHNECTADY AVENUE,BROOKLYN NY,11203",-73.9346892,40.6631248
"470","BAIT & HOOK","231 2 AVENUE,MANHATTAN NY,10003",-73.985007,40.7325995
"471","BAIS ROCHEL","125 HEYWARD STREET,BROOKLYN NY,11206",-73.9563269,40.7016537
"472","BAIRES BAKERY","9009 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8758608,40.748728
"473","BAINBRIDGE BAKERY","3109 BAINBRIDGE AVE,BRONX NY,10467",-73.8794866,40.8740493
"474","BAILEY'S CORNER PUB","1607 YORK AVENUE,MANHATTAN NY,10028",-73.947964,40.775257
"475","BAILEY SEAFOOD MARKET & RESTAURANT","146 W 231ST ST,BRONX NY,10463",-73.9036708,40.8784863
"476","BAI SUSHI","3703 BROADWAY,QUEENS NY,11103",-73.9202187,40.7597557
"477","BAI LI CHINESE RESTAURANT","2728 CHURCH AVENUE,BROOKLYN NY,11226",-73.9515043,40.6504809
"478","BAI DAR CAFE","6810 3RD AVE,BROOKLYN NY,11220",-74.025979,40.6364662
"479","BAHR CHE","26 ASTOR PLACE,MANHATTAN NY,10003",-73.9912144,40.729593
"480","BAHIA RESTAURANT & CAFE","690 GRAND STREET,BROOKLYN NY,11211",-73.944993,40.7113021
"481","BAHH MI PLACE","824B WASHINGTON AVE,BROOKLYN NY,11238",-73.963134,40.6732865
"482","BAHBKA BCTAHBKA","3810 NOSTRAND AVENUE,BROOKLYN NY,11235",-73.9403541,40.5910032
"483","BAHARY FISH MARKET","484 BAY RIDGE AVENUE,BROOKLYN NY,11220",-74.0212302,40.6334629
"484","BAHARI ESTIATORIO","3114 BROADWAY,QUEENS NY,11106",-73.9249243,40.7615557
"485","BAHAR MASALA","984 CONEY ISLAND AVENUE,BROOKLYN NY,11230",-73.967352,40.6334251
"486","BAHA LOUNGE","8338 WOODHAVEN BOULEVARD,QUEENS NY,11385",-73.8557029,40.7022312
"487","BAGUETTEABOUDIT","270 VANDERBILT AVENUE,BROOKLYN NY,11205",-73.9692611,40.6891782
"488","BAGUETTE EXPRESS","1013 E 14TH ST,BROOKLYN NY,11230",-73.9621501,40.6247872
"489","BAGO","229 1 AVENUE,MANHATTAN NY,10003",-73.9831043,40.7311197
"490","BAGELSMITH","189 BEDFORD AVENUE,BROOKLYN NY,11211",-73.9578707,40.7175673
"491","BAGELSMITH","566 LORIMER STREET,BROOKLYN NY,11211",-73.9492171,40.7138893
"492","BAGELS PLUS","7501 NEW UTRECHT AVE,BROOKLYN NY,11214",-73.9997838,40.6154726
"493","BAGELS PLUS","5722 WOODSIDE AVENUE,QUEENS NY,11377",-73.9081374,40.7418548
"494","BAGELS ON THE LANE","166 NEW DORP LANE,STATEN ISLAND NY,10306",-74.1150889,40.5733624
"495","BAGELS ON THE AVE","33-15 30TH AVENUE,QUEENS NY,11103",-73.919051,40.766081
"496","BAGELS ON BARTOW","2033 BARTOW AVE,BRONX NY,10475",-73.8288031,40.8695208
"497","BAGELS N GREENS","5702 18 AVENUE,BROOKLYN NY,11204",-73.985868,40.6237773
"498","BAGELS N BUNS","2491 VICTORY BOULEVARD,STATEN ISLAND NY,10314",-74.1459333,40.6103717
"499","BAGELS FOR YOU","11329 QUEENS BOULEVARD,QUEENS NY,11375",-73.834706,40.7174945
"500","BAGELS EXPRESS","1804 2 AVENUE,MANHATTAN NY,10128",-73.9480607,40.7824608
"501","BAGELS ETC","10827 ASCAN AVENUE,QUEENS NY,11375",-73.8407368,40.7180815
"502","BAGELS DELI","7039 PARSONS BOULEVARD,QUEENS NY,11365",-73.8107431,40.7313285
"503","BAGELS CAFE/GOWANUS YACHT CLUB","323 SMITH STREET,BROOKLYN NY,11231",-73.9941376,40.6809626
"504","BAGELS AND MORE","1585 3RD AVE,MANHATTAN NY,10128",-73.9522196,40.7807325
"505","BAGELS & WRAPS","523 5 AVENUE,BROOKLYN NY,11215",-73.9883277,40.6663592
"506","BAGELS & SCHMEAR","114 E 28TH ST,MANHATTAN NY,10016",-73.9834053,40.7428083
"507","BAGELS & CREAM CAFE","8002 SURREY PLACE,QUEENS NY,11432",-73.7889466,40.7262926
"508","BAGELS & COMPANY","172 W 79TH ST,MANHATTAN NY,10024",-73.9780645,40.7828454
"509","BAGELS & CO","500 E 76TH ST,MANHATTAN NY,10021",-73.9515885,40.7692299
"510","BAGELS & CO","18802 UNION TURNPIKE,QUEENS NY,11366",-73.780546,40.729075
"511","BAGELS & BREW","4305 BROADWAY,QUEENS NY,11103",-73.9162,40.757903
"512","BAGELS & BIALYS","1203 QUENTIN RD,BROOKLYN NY,11229",-73.9608593,40.6079802
"513","BAGELS 'N MORE","4305 14 AVENUE,BROOKLYN NY,11219",-73.9863753,40.6367452
"514","BAGELICIOUS","6401 108 STREET,QUEENS NY,11375",-73.8491481,40.7327145
"515","BAGELETTE","9742 63 ROAD,QUEENS NY,11374",-73.8593833,40.7315115
"516","BAGELBERRY","3113 30 AVENUE,QUEENS NY,11102",-73.9207233,40.7668301
"517","BAGEL WORLD","339 5 AVENUE,BROOKLYN NY,11215",-73.983611,40.671985
"518","BAGEL WORLD","223 DEKALB AVENUE,BROOKLYN NY,11205",-73.9705324,40.6896819
"519","BAGEL WORKS","1229 FIRST AVENUE,MANHATTAN NY,10065",-73.9588012,40.7644142
"520","BAGEL VILLA","7221 5 AVENUE,BROOKLYN NY,11209",-74.0216178,40.6310344
"521","BAGEL TREE","245 E 124TH ST,MANHATTAN NY,10035",-73.9344897,40.8024714
"522","BAGEL TIME","15051A 14TH AVE,QUEENS NY,11357",-73.8126628,40.789101
"523","BAGEL TALK","368 AMSTERDAM AVENUE,MANHATTAN NY,10024",-73.9791994,40.7823356
"524","BAGEL STORE","4113 AVENUE U,BROOKLYN NY,11234",-73.9238139,40.609321
"525","BAGEL SHOPPE","21503 73 AVENUE,QUEENS NY,11364",-73.7590436,40.7406108
"526","BAGEL ROAD","1424 SHEEPSHEAD BAY RD,BROOKLYN NY,11235",-73.9545364,40.5872808
"527","Bagel Pub","775 FRANKLIN AVE,BROOKLYN NY,11238",-73.957097,40.672215
"528","BAGEL NOSH NYC","3207 BROADWAY,QUEENS NY,11106",-73.9241581,40.7616068
"529","BAGEL MAVEN CAFE","370 7 AVENUE,MANHATTAN NY,10001",-73.9924742,40.7490266
"530","BAGEL MART PLUS","20-22 FRANCIS LEWIS BOULEVARD,QUEENS NY,11357",-73.8022864,40.7795966
"531","BAGEL MARKET","106 7TH AVE,BROOKLYN NY,11215",-73.9758768,40.6742125
"532","BAGEL LAND","1841 FOREST AVENUE,STATEN ISLAND NY,10303",-74.1500308,40.6254634
"533","BAGEL HOUSE","4651 HYLAN BLVD,STATEN ISLAND NY,10312",-74.1616652,40.529491
"534","BAGEL HOUSE","8918 NORTHERN BOULEVARD,QUEENS NY,11372",-73.8780795,40.756055
"535","BAGEL FACTORY","612 5 AVENUE,BROOKLYN NY,11215",-73.9911583,40.66378
"536","BAGEL EXPRESS11","1228 2ND AVE,MANHATTAN NY,10065",-73.9615456,40.7639097
