"","V1","V2","long","lat"
"523","CAFE LATTE","309 CROMWELL AVENUE,STATEN ISLAND NY,10305",-74.0916262,40.5879084
"524","CAFE LALO","201 WEST   83 STREET,MANHATTAN NY,10024",-73.9767266,40.7859812
"525","CAFE LAFAYETTE","80 LAFAYETTE STREET,MANHATTAN NY,10013",-74.0019828,40.7172786
"526","CAFE LAFAYETTE","99 SOUTH PORTLAND AVENUE,BROOKLYN NY,11217",-73.974243,40.6865602
"527","CAFE LA NOTTE II","2636 GERRITSEN AVE,BROOKLYN NY,11229",-73.9270603,40.5942615
"528","CAFE LA MORENA & DELI","950 3 AVENUE,BROOKLYN NY,11232",-74.0068949,40.6556606
"529","CAFE KITCHEN (CENTERPLATE CAFE AND KITCHEN)","655 WEST   34 STREET,MANHATTAN NY,10001",-74.0025907,40.757777
"530","CAFE KATJA","79 ORCHARD STREET,MANHATTAN NY,10002",-73.9905956,40.7177239
"531","CAFE KAFENEJA JONE LOUNGE","2364 MCDONALD AVENUE,BROOKLYN NY,11223",-73.9738501,40.5945295
"532","CAFE K-2","7319 37 ROAD,QUEENS NY,11372",-73.8918039,40.7473249
"533","CAFE K","4110 18TH AVENUE,BROOKLYN NY,11218",-73.9747101,40.6321325
"534","CAFE K","1111 AVENUE K,BROOKLYN NY,11230",-73.9644002,40.6225431
"535","CAFE K","8 EAST   48 STREET,MANHATTAN NY,10017",-73.9774945,40.7567892
"536","CAFE JONNY'S LOUNGE","38 AVENUE O,BROOKLYN NY,11204",-73.9836324,40.6100531
"537","CAFE JAX","318 E 84TH ST,MANHATTAN NY,10028",-73.9519184,40.7759981
"538","CAFE ISLAN","280 E 10TH ST,MANHATTAN NY,10009",-73.9830634,40.7279838
"539","CAFE INTEGRAL","135 GRAND STREET,MANHATTAN NY,10013",-73.9998157,40.720179
"540","CAFE IGUANA","178-26 JAMAICA AVE,QUEENS NY,11432",-73.7827164,40.7079483
"541","CAFE HONG KONG","51 BAYARD ST,MANHATTAN NY,10013",-73.9976091,40.7151259
"542","CAFE HIMALAYA","78 EAST    1 STREET,MANHATTAN NY,10009",-73.9883146,40.7232608
"543","CAFE HESTIA","686 3 AVENUE,MANHATTAN NY,10017",-73.9741222,40.7517576
"544","CAFE HENRIE","116 FORSYTH ST,MANHATTAN NY,10002",-73.9924458,40.719102
"545","CAFE HENRI","1010 50 AVENUE,QUEENS NY,11101",-73.9536999,40.7425499
"546","CAFE HANOVER","5 HANOVER SQUARE,MANHATTAN NY,10004",-74.0091604,40.7050758
"547","CAFE HADAR","2923 AVENUE N,BROOKLYN NY,11210",-73.9453601,40.6173625
"548","CAFE HABANA/CAFE HABANA TO GO","17 PRINCE STREET,MANHATTAN NY,10012",-73.994193,40.722933
"549","CAFE GUSTO II","111 WORTH ST,MANHATTAN NY,10013",-74.0036378,40.7161361
"550","CAFE GRUMPY LES LLC","13 ESSEX STREET,MANHATTAN NY,10002",-73.990259,40.715183
"551","CAFE GRUMPY","383 7 AVENUE,BROOKLYN NY,11215",-73.9826263,40.6652209
"552","CAFE GRUMPY"," LEXINGTON AVE,MANHATTAN NY,10017",-73.9748908,40.7530692
"553","CAFE GRUMPY","193 MESEROLE AVENUE,BROOKLYN NY,11222",-73.9487533,40.7286338
"554","CAFE GRUMPY","200 W 39TH ST,MANHATTAN NY,10018",-73.9888518,40.754081
"555","CAFE GRUMPY","224 WEST   20 STREET,MANHATTAN NY,10011",-73.9983173,40.7426659
"556","CAFE GOURMAND","548 LINCOLN AVENUE,STATEN ISLAND NY,10306",-74.0951773,40.571986
"557","CAFE GLECHIK OF SHEEPSHEAD BAY","1655 SHEEPSHEAD BAY ROAD,BROOKLYN NY,11235",-73.9519583,40.5864972
"558","CAFE GITANE","113 JANE STREET,MANHATTAN NY,10014",-74.0094507,40.7382579
"559","CAFE GITANE","242 MOTT STREET,MANHATTAN NY,10012",-73.9946873,40.7232006
"560","CAFE GHIA","24 IRVING AVENUE,BROOKLYN NY,11237",-73.9253206,40.7050632
"561","CAFE GALLERY","2801 CONEY ISLAND AVENUE,BROOKLYN NY,11235",-73.960051,40.588235
"562","CAFE G","315 5 AVENUE,MANHATTAN NY,10016",-73.9851941,40.7468929
"563","CAFE FRIDA","368 COLUMBUS AVENUE,MANHATTAN NY,10024",-73.9764473,40.7809785
"564","CAFE FRESCO","1239 1 AVENUE,MANHATTAN NY,10065",-73.9585872,40.7646091
"565","CAFE FRESCO","205 EAST   60 STREET,MANHATTAN NY,10022",-73.9655126,40.7621449
"566","CAFE FREDERICK HARLEM PARLOR","2104 FREDERICK DOUGLASS BLVD,MANHATTAN NY,10026",-73.9560847,40.8029003
"567","CAFE FORTE","619 SAINT JOHNS PL,BROOKLYN NY,11238",-73.9576912,40.6726744
"568","CAFE EXPRESS","397 SOUTH END AVENUE,MANHATTAN NY,10280",-74.0158966,40.7115299
"569","CAFE EXCHANGE","49 BROADWAY,MANHATTAN NY,10006",-74.0133097,40.7068075
"570","CAFE EVERGREEN","1367 1 AVENUE,MANHATTAN NY,10021",-73.955597,40.7689033
"571","CAFE EUROPA","545 5 AVENUE,MANHATTAN NY,10017",-73.9792147,40.7550848
"572","CAFE EUROPA","424 KINGS HWY,BROOKLYN NY,11223",-73.9744027,40.604245
"573","CAFE EUROASIA","602 BRIGHTON BEACH AVENUE,BROOKLYN NY,11235",-73.9612859,40.5774046
"574","CAFE ESPANOL","172 BLEECKER STREET,MANHATTAN NY,10012",-74.0007195,40.7287636
"575","CAFE EL PRESIDENTE","30 W 24TH ST,MANHATTAN NY,10010",-73.991155,40.7428464
"576","CAFE EL PORTAL","174 ELIZABETH ST,MANHATTAN NY,10012",-73.9946621,40.7210019
"577","CAFE EIGHTY TWO","2282 BROADWAY,MANHATTAN NY,10024",-73.9781464,40.7857957
"578","CAFE EDELWEISS","1715 KINGS HWY,BROOKLYN NY,11229",-73.9560417,40.6099512
"579","CAFE EAST - URIS HALL","3022 BROADWAY,MANHATTAN NY,10027",-73.9613646,40.8089292
"580","CAFE EAST - ALFRED LERNER HALL","2920 BROADWAY,MANHATTAN NY,10027",-73.9639867,40.806876
"581","CAFE DUSHANBE","1788 SHEEPSHEAD BAY RD,BROOKLYN NY,11235",-73.9509352,40.5840012
"582","CAFE DUKE","545 BROADWAY,MANHATTAN NY,10012",-73.9988216,40.7237268
"583","CAFE DUKE","140 WEST   51 STREET,MANHATTAN NY,10020",-73.9819961,40.7611196
"584","CAFE DU SOLEIL","245 WEST  104 STREET,MANHATTAN NY,10025",-73.9686483,40.8001477
"585","CAFE DOLCE","6944 COOPER AVE,QUEENS NY,11385",-73.8811463,40.7015594
"586","CAFE DEVOCION","69 GRAND ST,BROOKLYN NY,11249",-73.9646838,40.7160618
"587","CAFE DELECTICA","564 3RD AVE,MANHATTAN NY,10016",-73.9767575,40.748162
"588","CAFE DEL SOL","480 7 AVENUE,MANHATTAN NY,10018",-73.9898872,40.7522799
"589","CAFE DEL MONDO","2530 VICTORY BOULEVARD,STATEN ISLAND NY,10314",-74.1477105,40.6095401
"590","Cafe De Novo","94 1/2 GREENWICH ST,MANHATTAN NY,10006",-74.0136635,40.7081249
"591","CAFE DE CUPPING","15017 NORTHERN BOULEVARD,QUEENS NY,11354",-73.814415,40.765431
"592","CAFE DE BROADWAY","4996 BROADWAY,MANHATTAN NY,10034",-73.9184737,40.8682113
"593","CAFE DANIELLOS PIZZERIA RESTAURANT","1072 2 AVENUE,MANHATTAN NY,10022",-73.9653629,40.7587844
"594","CAFE DADA","57 7 AVENUE,BROOKLYN NY,11217",-73.9742921,40.6757444
"595","CAFE D'ALSACE","1695 2 AVENUE,MANHATTAN NY,10128",-73.9510841,40.7791721
"596","CAFE CREOLE RESTAURANT N BAKERY","1366 FLATBUSH AVE,BROOKLYN NY,11210",-73.952394,40.63688
"597","CAFE COUSINA RESTAURANT INC","1350 JEROME AVE,BRONX NY,10452",-73.9183105,40.8390103
"598","CAFE COUSINA RESTAURANT","1320 JEROME AVENUE,BRONX NY,10452",-73.9186187,40.8384782
"599","CAFE CORTADITO","210 EAST    3 STREET,MANHATTAN NY,10009",-73.9828336,40.7224106
"600","CAFE CON PAN BAKERY II","137 PORT RICHMOND AVENUE,STATEN ISLAND NY,10302",-74.133383,40.6376518
"601","CAFE CON PAN BAKERY","5401 5 AVENUE,BROOKLYN NY,11220",-74.0125539,40.6426471
"602","CAFE CON PAN BAKERY","32 NEW DORP PLZ S,STATEN ISLAND NY,10306",-74.1163037,40.5737707
"603","CAFE CON LECHE","2026 2ND AVE,MANHATTAN NY,10029",-73.9430154,40.7893878
"604","CAFE CON LECHE","10203 ROOSEVELT AVENUE,QUEENS NY,11368",-73.8640567,40.7499276
"605","CAFE CON AMOR","6416 ROOSEVELT AVE.,QUEENS NY,11377",-73.899537,40.745821
"606","CAFE COLONIAL RESTAURANT & GRILL","2070 WHITE PLAINS ROAD,BRONX NY,10462",-73.8674936,40.8525551
"607","CAFE COLOMBIA","4627 GREENPOINT AVENUE,QUEENS NY,11104",-73.918094,40.742654
"608","CAFE COLETTE","79 BERRY STREET,BROOKLYN NY,11249",-73.9576076,40.7197284
"609","CAFE CLUNY","284 WEST   12 STREET,MANHATTAN NY,10014",-74.0039978,40.737397
"610","CAFE CLOVER","10 DOWNING ST,MANHATTAN NY,10014",-74.0027849,40.729283
"611","CAFE CLEMENTINE","227 WEST BROADWAY,MANHATTAN NY,10013",-74.0059952,40.7192252
"612","CAFE CLASSICO","35 WEST   57 STREET,MANHATTAN NY,10019",-73.9758614,40.7640238
"613","CAFE CHIYA","4013 35TH AVE,QUEENS NY,11101",-73.9217164,40.7549402
"614","CAFE CHINA","13 E 37TH ST,MANHATTAN NY,10016",-73.9820737,40.7501104
"615","CAFE CHILI","172 COURT STREET,BROOKLYN NY,11201",-73.993406,40.6880202
"616","CAFE CHAMPIGNON","200 7 AVENUE,MANHATTAN NY,10011",-73.9966194,40.7433635
"617","CAFE CENTRO","200 PARK AVENUE,MANHATTAN NY,10017",-73.9765707,40.7535254
"618","CAFE CELLO DELI","48 WEST   46 STREET,MANHATTAN NY,10036",-73.9812924,40.756742
"619","CAFE CARIBEANA","634 PARK PL,BROOKLYN NY,11238",-73.9571529,40.6741079
"620","CAFE CARDINI","27120 UNION TURNPIKE,QUEENS NY,11040",-73.7022536,40.751891
"621","CAFE CAGGIANO","209 AVENUE U,BROOKLYN NY,11223",-73.9762692,40.5968464
"622","CAFE BY THE BAY","1815 215TH ST,QUEENS NY,11360",-73.775711,40.7837108
"623","CAFE BUUNNI","213 PINEHURST AVENUE,MANHATTAN NY,10033",-73.9376428,40.855234
"624","CAFE BUON GUSTO","236 EAST   77 STREET,MANHATTAN NY,10075",-73.9571437,40.7722725
"625","CAFE BRAVO/ POMODORO PIZZA/PLANET GYRO","94 GREENWICH STREET,MANHATTAN NY,10006",-74.013824,40.708121
"626","CAFE BOULUD/BAR PLEIADES","20 EAST   76 STREET,MANHATTAN NY,10021",-73.9639685,40.7742859
"627","CAFE BOULIS","3015 31 AVENUE,QUEENS NY,11106",-73.9237086,40.7646203
"628","CAFE BORA BORA","9708 QUEENS BLVD,QUEENS NY,11374",-73.8578915,40.7282646
"629","CAFE BONJOUR DELI & PIZZA","18 WEST 38 STREET,MANHATTAN NY,10018",-73.983818,40.7511996
"630","CAFE BONJOUR","20 EAST   39 STREET,MANHATTAN NY,10016",-73.9812198,40.7509706
"631","CAFE BLOSSOM","4143 CARMINE STREET,MANHATTAN NY,10014",-74.0032293,40.7300985
"632","CAFE BISTRO","312 WEST   34 STREET,MANHATTAN NY,10001",-73.9948566,40.7524928
"633","CAFE BIBA","101 KENT AVE,BROOKLYN NY,11249",-73.9611271,40.7208183
"634","CAFE BEYOND","620 6 AVENUE,MANHATTAN NY,10011",-73.9939242,40.7397484
"635","CAFE BENCH","19409 NORTHERN BOULEVARD,QUEENS NY,11358",-73.7871911,40.7579308
"636","CAFE BELLA VITA","1919 HYLAN BOULEVARD,STATEN ISLAND NY,10305",-74.0969738,40.5830369
"637","CAFE BEIT","158 BEDFORD AVE,BROOKLYN NY,11249",-73.9571094,40.718678
"638","CAFE BASIL GOURMET","762764 3 AVENUE,MANHATTAN NY,10017",-73.9732745,40.7523827
"639","CAFE BARI","276 CANAL ST,MANHATTAN NY,10013",-74.001653,40.7190175
"640","CAFE BAR NAVRUZ","6112 20 AVENUE,BROOKLYN NY,11204",-73.98403,40.618599
"641","CAFE BAR","3290 36 STREET,QUEENS NY,11106",-73.9243059,40.7565318
"642","CAFE BAMBA","265 W 20TH ST,MANHATTAN NY,10011",-73.9994258,40.7433797
"643","CAFE BAKERY","242 CANAL STREET,MANHATTAN NY,10013",-74.0003335,40.7179827
"644","CAFE B'WAY 46","146 W 46TH ST,MANHATTAN NY,10036",-73.9842179,40.7579608
"645","CAFE AU LEE","193 LEE AVE,BROOKLYN NY,11211",-73.955852,40.7022546
"646","CAFE ATELIER (ART STUDENTS LEAGUE)","215 WEST   57 STREET,MANHATTAN NY,10019",-73.9805359,40.7660106
"647","CAFE ASEAN","117 WEST   10 STREET,MANHATTAN NY,10011",-73.9994844,40.7348808
"648","CAFE ARTE","20 PINE ST,MANHATTAN NY,10005",-74.0097298,40.7077299
"649","CAFE ARTE","75 WALL ST,MANHATTAN NY,10005",-74.0079954,40.7051404
"650","CAFE ARGENTINO","499 GRAND STREET,BROOKLYN NY,11211",-73.9513697,40.7111303
"651","CAFE ARBAT","712 AVENUE U,BROOKLYN NY,11223",-73.9636088,40.5978346
"652","CAFE ANGUS","258 WEST   44 STREET,MANHATTAN NY,10036",-73.9883734,40.7581681
"653","CAFE ANGELIQUE EXPRESS","575 BROADWAY,MANHATTAN NY,10012",-73.997802,40.7244963
"654","CAFE ANGELIQUE","6870 BLEECKER STREET,MANHATTAN NY,10012",-73.9974099,40.7273015
"655","CAFE AMRITA","301 WEST  110 STREET,MANHATTAN NY,10026",-73.9585118,40.801126
"656","CAFE AMORE'S RESTAURANT","14751 CHAMBERS STREET,MANHATTAN NY,10013",-74.0092304,40.7155172
"657","CAFE ALTO PARADISO","234 SPRING ST,MANHATTAN NY,10013",-74.0046034,40.7255572
"658","CAFE ALICE","5 EAST   47 STREET,MANHATTAN NY,10017",-73.9777629,40.7565619
"659","CAFE AL MERCATO","2331 HUGHES AVENUE,BRONX NY,10458",-73.8877759,40.8541438
"660","CAFE AKA","330 EAST   56 STREET,MANHATTAN NY,10022",-73.964501,40.757911
"661","CAFE AFSONA","414 DITMAS AVENUE,BROOKLYN NY,11218",-73.9744472,40.6357453
"662","CAFE 86","2350 BROADWAY,MANHATTAN NY,10024",-73.976351,40.7877641
"663","CAFE 75 BAR","7518 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8799091,40.748078
"664","CAFE 71","2061 BROADWAY,MANHATTAN NY,10023",-73.9823797,40.7782062
"665","CAFE 61","330 E 61ST ST,MANHATTAN NY,10065",-73.9619861,40.7610403
"666","CAFE 58","169 58 STREET,BROOKLYN NY,11220",-74.0218021,40.6449058
"667","CAFE 57","300 WEST   57 STREET,MANHATTAN NY,10019",-73.983497,40.7666852
"668","CAFE 55","55 WATER ST,MANHATTAN NY,10004",-74.0088962,40.7033226
"669","CAFE 52 RESTAURANT","5129 43RD AVE,QUEENS NY,11377",-73.9125682,40.7444225
"670","CAFE 47","47 WEST   66 STREET,MANHATTAN NY,10023",-73.9799006,40.7730414
"671","CAFE 45","2 WEST   45 STREET,MANHATTAN NY,10036",-73.9802168,40.7554767
"672","CAFE 42","20 EAST   42 STREET,MANHATTAN NY,10017",-73.9802675,40.7529221
"673","CAFE 37","47 WEST   37 STREET,MANHATTAN NY,10018",-73.9853673,40.7514965
"674","CAFE 31","220 WEST   31 STREET,MANHATTAN NY,10001",-73.9932243,40.7494011
"675","CAFE 285","3 COLUMBUS CIRCLE,MANHATTAN NY,10019",-73.9822441,40.7668837
"676","CAFE 28","245 5 AVENUE,MANHATTAN NY,10016",-73.9871555,40.7444051
"677","CAFE 27","250 WEST 27 STREET,MANHATTAN NY,10001",-73.9961187,40.7473431
"678","CAFE 232","232 TAAFFE PLACE,BROOKLYN NY,11205",-73.9596293,40.6909248
"679","CAFE 23","919 3 AVENUE,MANHATTAN NY,10022",-73.9675898,40.7589774
"680","CAFE 22","2309 7 AVENUE,MANHATTAN NY,10030",-73.9433366,40.8156295
"681","CAFE 212/COLUMBIA CATERING KITCHEN - ALFRED LERNER HALL","2920 BROADWAY,MANHATTAN NY,10027",-73.9639867,40.806876
"682","CAFE 2000 CORONA","4008 JUNCTION BOULEVARD,QUEENS NY,11368",-73.8692653,40.7488989
"683","CAFE 2","11 W 53RD ST,MANHATTAN NY,10019",-73.9771203,40.761417
"684","CAFE 1853","4513 MANHATTAN COLLEGE PARKWAY,BRONX NY,10471",-73.90194,40.8898799
"685","CAFE 17 INC","900 E 132ND ST,BRONX NY,10454",-73.9128065,40.79804
"686","CAFE 11231","371 COURT ST,BROOKLYN NY,11231",-73.9965475,40.680763
"687","CAFE 11","11 BROADWAY,MANHATTAN NY,10004",-74.0140249,40.7052799
"688","CAFE 11","227 W 60TH ST,MANHATTAN NY,10023",-73.9882872,40.7717637
"689","CAFE 104","3914 104 STREET,QUEENS NY,11368",-73.862303,40.750428
"690","CAFE 101(Coffee Stand)","450 CLARKSON AVENUE,BROOKLYN NY,11203",-73.9451351,40.6551293
"691","CAFE 101 16TH FLOOR CAFETERIA","101 BARCLAY STREET,MANHATTAN NY,10007",-74.0121507,40.7144487
"692","CAFE 101","101 BARCLAY STREET,MANHATTAN NY,10007",-74.0121507,40.7144487
"693","CAFE 101","394 LENOX ROAD,BROOKLYN NY,11203",-73.9463447,40.6542651
"694","CAFE 101","101 PARK AVENUE,MANHATTAN NY,10017",-73.9776656,40.7508681
"695","CAFE 1 OF A KIND","25513 NORTHERN BLVD,QUEENS NY,11362",-73.734424,40.7724819
"696","CAFE 011","6613 MYRTLE AVE,QUEENS NY,11385",-73.887771,40.701581
"697","CAFE & RESTAURANT","551 RIDGEWOOD AVE,BROOKLYN NY,11208",-73.8687868,40.6865135
"698","CAFE (AT THE MUSEUM OF THE CITY OF NEW YORK)","1220 5 AVENUE,MANHATTAN NY,10029",-73.9519994,40.7925675
"699","CAFE  SICILY","7324 13 AVENUE,BROOKLYN NY,11228",-74.006936,40.6210949
"700","CAFE","180 GREENWICH ST,MANHATTAN NY,10007",-74.0124786,40.7114147
"701","CAF´è_´è_´è__ GUSTO","111 JOHN STREET,MANHATTAN NY,10038",-74.0055821,40.7077647
"702","CAF´è__ GUSTO","111 JOHN STREET,MANHATTAN NY,10038",-74.0055821,40.7077647
"703","CAESAR'S PALACE","493 AMSTERDAM AVENUE,MANHATTAN NY,10024",-73.9758278,40.7860813
"704","CAEDMON SCHOOL WINSTEAD CATERERS","416 EAST   80 STREET,MANHATTAN NY,10075",-73.9513953,40.7724277
"705","CADWALADER, WICKERSHAM & TAFT","1 WORLD FINANCIAL CENTER,MANHATTAN NY,10281",-74.015607,40.7106367
"706","CADAQUES","188 GRAND STREET,BROOKLYN NY,11211",-73.960835,40.7140803
"707","CACTUS","3850 NOSTRAND AVENUE,BROOKLYN NY,11235",-73.9401762,40.5900227
"708","CACIO E VINO","80 2 AVENUE,MANHATTAN NY,10003",-73.9888896,40.7263882
"709","CACIO & PEPE","182 2 AVENUE,MANHATTAN NY,10003",-73.9859073,40.7306379
"710","CACHAPAS Y MAS","107 DYCKMAN STREET,MANHATTAN NY,10040",-73.9247932,40.8621143
"711","CABRINI 181","854 WEST  181 STREET,MANHATTAN NY,10033",-73.9400359,40.8511133
"712","CABO RESTAURANT","3764 E TREMONT AVE,BRONX NY,10465",-73.8215731,40.8257699
"713","CABO RESTAURANT","96 PAGE AVENUE,STATEN ISLAND NY,10309",-74.2356563,40.5220818
"714","CABLITO","13 ESSEX ST,MANHATTAN NY,10002",-73.990259,40.715183
"715","CABARETE SEAFOOD INC","1322 JEROME AVE,BRONX NY,10452",-73.9186164,40.8385529
"716","CABANA","1022 3 AVENUE,MANHATTAN NY,10065",-73.9661854,40.7627222
"717","CABANA","10712 70 ROAD,QUEENS NY,11375",-73.8453994,40.7208146
"718","C2 CAFE","2024 86TH ST,BROOKLYN NY,11214",-73.997893,40.6040336
"719","C.U.N.Y CAFE","365 FIFTH AVENUE,MANHATTAN NY,10016",-73.984007,40.7486485
"720","C.M. COFFEE SHOP","340 STANHOPE STREET,BROOKLYN NY,11237",-73.917372,40.703556
"721","C. LO CAFE","39 BUSHWICK AVE,BROOKLYN NY,11211",-73.94124,40.7135563
"722","C-PAC/PULSE 48","1020 EAST   48 STREET,BROOKLYN NY,11203",-73.9308423,40.6365508
"723","C J's BAR & LOUNGE","13709 CROSSBAY BLVD,QUEENS NY,11417",-73.8428388,40.6718308
"724","C J BANQUET LATINO","5641 59 STREET,QUEENS NY,11378",-73.908398,40.724189
"725","C BAR & LOUNGE","8722 LEFFERTS BLVD,QUEENS NY,11418",-73.830917,40.699302
"726","C BAO ASIAN BUNS & MORE","108 W 14TH ST,MANHATTAN NY,10011",-73.9975975,40.7373763
"727","C & Y NOODLE (#24 E)","4128 MAIN ST,QUEENS NY,11355",-73.829437,40.757178
"728","C & M PIZZA","2519 WEBSTER AVENUE,BRONX NY,10458",-73.8918338,40.8615446
"729","C & L OF EAST OCEAN RESTAURANT","504 74TH ST,BROOKLYN NY,11209",-74.0220596,40.630122
"730","C & L BAKERY","1412 AVENUE U,BROOKLYN NY,11229",-73.9568451,40.5985954
"731","C & L  DUMPLING HOUSE","77 CHRISTIE ST,MANHATTAN NY,10002",-73.9945314,40.7172694
"732","C & J II JAMAICAN RESTAURANT & BAKERY","875 FLATBUSH AVENUE,BROOKLYN NY,11226",-73.9586037,40.6507758
"733","C & C WEST INDIAN AMERICAN FOOD","1183 ROGERS AVENUE,BROOKLYN NY,11226",-73.9511914,40.6411292
"734","C & C ITALIAN DELI","14919 CENTERVILLE STREET,QUEENS NY,11417",-73.8383045,40.6706259
"735","C & C DELI COFFEE SHOP & PASTRY","2438 EASTCHESTER ROAD,BRONX NY,10469",-73.8430846,40.8621913
"736","C & C CATERING","7611 18 AVENUE,BROOKLYN NY,11214",-73.996575,40.612363
"737","C & B LUNCHEONETTE","983 WYCKOFF AVENUE,QUEENS NY,11385",-73.9049361,40.6962663
"738","C & B","178 E 7TH ST,MANHATTAN NY,10009",-73.9816921,40.725038
"739","BZ GRILL","2702 ASTORIA BOULEVARD,QUEENS NY,11102",-73.9213351,40.7707509
"740","BYUNG CHUN SOON DAE","15603 NORTHERN BLVD,QUEENS NY,11354",-73.808863,40.7643198
"741","BYBLOS","80 MADISON AVENUE,MANHATTAN NY,10016",-73.9858609,40.7442587
"742","BY THE WAY BAKERY","2442 BROADWAY,MANHATTAN NY,10024",-73.9742186,40.7908661
"743","BY THE WAY BAKERY","1236 LEXINGTON AVE,MANHATTAN NY,10028",-73.9569274,40.7779536
"744","BY THE WATER PIU DI PRIMA RISTORANTE","1848 120 STREET,QUEENS NY,11356",-73.8478859,40.7818151
"745","BY THE SLICE","23609 BRADDOCK AVENUE,QUEENS NY,11426",-73.730986,40.727562
"746","BY SUZETTE FRENCH CREPES","86 CHAMBERS ST,MANHATTAN NY,10007",-74.0072617,40.7144168
"747","BY SUZETTE","494 8TH AVE,MANHATTAN NY,10001",-73.9928043,40.752599
"748","BY CHLOE","185 BLEECKER ST,MANHATTAN NY,10012",-74.0009186,40.7292417
"749","BXL ZOUTE","50 WEST   22 STREET,MANHATTAN NY,10010",-73.992645,40.741708
"750","BXL EAST","210 EAST 51 STREET,MANHATTAN NY,10022",-73.9698286,40.7560559
"751","BXL CAFE","125 WEST   43 STREET,MANHATTAN NY,10036",-73.9846095,40.7561118
"752","BX PIZZA BAR RESTAURANT","1141 WASHINGTON AVE,BRONX NY,10456",-73.9080912,40.8294861
"753","BUZZ","103 EMPIRE BOULEVARD,BROOKLYN NY,11225",-73.958612,40.663832
"754","BUVETTE","42 GROVE STREET,MANHATTAN NY,10014",-74.0043178,40.7326167
"755","BUTTERMILK CHANNEL","524 COURT STREET,BROOKLYN NY,11231",-73.9992141,40.6759857
"756","BUTTERMILK BAR","577 5 AVENUE,BROOKLYN NY,11215",-73.9896802,40.6647655
"757","Buttermilk Bakeshop","339 7TH AVE,BROOKLYN NY,11215",-73.9816714,40.6665218
"758","BUTTERFLIES CHINESE FOOD","145109 GUY BREWER BOULEVARD,QUEENS NY,11434",-73.7757156,40.6733686
"759","BUTTERFILED 8","5 EAST   38 STREET,MANHATTAN NY,10016",-73.9818869,40.7508863
"760","BUTTERFIELD MARKET","170 EAST   70 STREET,MANHATTAN NY,10021",-73.9624496,40.7685694
"761","BUTTERFIELD EXPRESS","1102 LEXINGTON AVENUE,MANHATTAN NY,10075",-73.9599696,40.773843
"762","BUTTERFIELD CATERING","346 EAST   92 STREET,MANHATTAN NY,10128",-73.9472445,40.7807137
"763","BUTTERFIELD CAFE","770 BROADWAY,MANHATTAN NY,10003",-73.9915217,40.7306008
"764","BUTTERCUP BAKE SHOP","973 2ND AVE,MANHATTAN NY,10022",-73.9680565,40.7559383
"765","BUTTERCUP BAKE SHOP","167 MADISON AVE,MANHATTAN NY,10016",-73.9833565,40.7469411
"766","BUTTER MILK BAKE SHOP","260 5TH AVE,BROOKLYN NY,11215",-73.9818062,40.6749621
"767","BUTTER LANE","123 E 7TH ST,MANHATTAN NY,10009",-73.9841561,40.7264815
"768","BUTTER BEANS (UNICEF)","322 E 44TH ST,MANHATTAN NY,10017",-73.9700904,40.75061
"769","BUTTER & SCOTCH","818 FRANKLIN AVE,BROOKLYN NY,11225",-73.9585558,40.6700128
"770","BUTTER  RESTAURANT","70 W 45TH ST,MANHATTAN NY,10036",-73.9822193,40.7563079
"771","BUTTAH","377 ONDERDONK AVE,QUEENS NY,11385",-73.9139431,40.7080903
"772","BUTCHER GOURMET DELI","4916 VERNON BOULEVARD,QUEENS NY,11101",-73.9542783,40.743024
"773","BUTCHER BAR","3710 30TH AVE,QUEENS NY,11103",-73.9163555,40.7643114
"774","BUTCH AND COCO CAFE","153 HOWARD AVE,BROOKLYN NY,11233",-73.9199506,40.6833447
"775","BUSY CORNER DELI","345 FLUSHING AVE,BROOKLYN NY,11205",-73.961753,40.6983676
"776","BUSTLER COFFEE","485 MADISON AVE,MANHATTAN NY,10022",-73.9744897,40.7587702
"777","BUSTERS NYC","892 AMSTERDAM AVENUE,MANHATTAN NY,10025",-73.9671107,40.7988369
"778","Bustan","487 AMSTERDAM AVENUE,MANHATTAN NY,10024",-73.975952,40.7858999
"779","BUSHWICK PUBLIC HOUSE","201 CENTRAL AVE,BROOKLYN NY,11221",-73.9246974,40.6979634
"780","BUSHWICK PITA PALACE","243 BUSHWICK AVENUE,BROOKLYN NY,11206",-73.9395954,40.7075326
"781","BUSHWICK COUNTRY CLUB","618 GRAND STREET,BROOKLYN NY,11211",-73.9474499,40.7110923
"782","BUSHWICK COFFEE HOUSE & JUICE BAR","1050 WYCKOFF AVE,QUEENS NY,11385",-73.9045771,40.6958548
"783","BUSHBABY","1197 FULTON STREET,BROOKLYN NY,11216",-73.9537516,40.6809466
"784","BUS STOP DINER","3341 BROADWAY,MANHATTAN NY,10031",-73.9553624,40.8204466
"785","BUS STOP CAFE","597 HUDSON STREET,MANHATTAN NY,10014",-74.0060608,40.7370233
"786","BURRITO LOCO","166 WEST    4 STREET,MANHATTAN NY,10014",-74.001523,40.7319531
"787","BURRITO FELIZ","7907 ROOSEVELT AVE,QUEENS NY,11372",-73.8799034,40.7480786
"788","BURRITO BOX","885 9 AVENUE,MANHATTAN NY,10019",-73.985727,40.7682479
"789","BURRITO BOWL GRILL","230 HOYT ST,BROOKLYN NY,11217",-73.990257,40.6832358
