"","V1","V2","long","lat"
"614","LA COCINA BORICUA","2245 WESTCHESTER AVENUE,BRONX NY,10462",-73.8505402,40.8345381
"615","LA CIGOGNE","215 UNION ST,BROOKLYN NY,11231",-73.9993027,40.6835003
"616","LA CIENEGA OAXACA DELI","10432 CORONA AVE,QUEENS NY,11368",-73.857664,40.743701
"617","LA CHURRERIA","284 MULBERRY STREET,MANHATTAN NY,10012",-73.9949285,40.724435
"618","LA CHOZA DEL GORDO","41-05 NORTHERN BLVD,QUEENS NY,11101",-73.9220444,40.7529417
"619","LA CHIQUI RESTAURANT","760 GRAND CONCOURSE,BRONX NY,10451",-73.9238507,40.8236188
"620","LA CHINE WALDORF ASTORIA","301 PARK AVE,MANHATTAN NY,10022",-73.9734057,40.75652
"621","LA CERVECERIA","65 2 AVENUE,MANHATTAN NY,10003",-73.9898081,40.7260895
"622","LA CEMITA RESTAURANT","6417 20 AVENUE,BROOKLYN NY,11204",-73.9854318,40.6166176
"623","LA CAYE RESTAURANT","35 LAFAYETTE AVENUE,BROOKLYN NY,11217",-73.9776141,40.6870704
"624","LA CAVERNA","122124 RIVINGTON STREET,MANHATTAN NY,10002",-73.9867535,40.7196024
"625","LA CAVA","939 2 AVENUE,MANHATTAN NY,10022",-73.9688863,40.7548515
"626","LA CASITA YARN SHOP CAFE","253 SMITH STREET,BROOKLYN NY,11231",-73.99267,40.6831732
"627","LA CASITA VERDE","297 SAINT NICHOLAS AVE,QUEENS NY,11385",-73.911224,40.7014996
"628","LA CASITA 1","834 EAST 156 STREET,BRONX NY,10455",-73.9034,40.817327
"629","LA CASA SALUDABLE","352 E 116TH ST,MANHATTAN NY,10029",-73.936062,40.7960461
"630","La Casa del Salmon","1862 WEBSTER AVE,BRONX NY,10457",-73.9009735,40.8469054
"631","LA CASA DEL SABOR","2728 E TREMONT AVE,BRONX NY,10461",-73.8450719,40.8421039
"632","LA CASA DEL POLLO RESTAURANT","8707 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8763064,40.7484626
"633","LA CASA DEL POLLO PERUANO","8112 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8799004,40.7480789
"634","LA CASA DEL POLLO PERUANO","9409 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8723274,40.7490202
"635","LA CASA DEL MOFONGO","14471451 SAINT NICHOLAS AVENUE,MANHATTAN NY,10033",-73.9342442,40.8486483
"636","LA CASA DE LOS ANOJITOS","8108 37 AVENUE,QUEENS NY,11372",-73.8848532,40.7494559
"637","LA CASA BELLA","2579 CROPSEY AVENUE,BROOKLYN NY,11214",-73.9913781,40.5907099
"638","LA CARRETA RESTAURANT","407 51 STREET,BROOKLYN NY,11220",-74.0128031,40.6458091
"639","LA CARIDAD RESTAURANT","2092 AMSTERDAM AVENUE,MANHATTAN NY,10032",-73.939373,40.837052
"640","LA CARIDAD 78","21972199 BROADWAY,MANHATTAN NY,10024",-73.9777494,40.7867018
"641","LA CARIDAD 78","2199 BROADWAY,MANHATTAN NY,10024",-73.9807992,40.7831776
"642","LA CARBORNARA","202 W 14TH ST,MANHATTAN NY,10011",-74.0003269,40.7385932
"643","LA CARAFE","653 9 AVENUE,MANHATTAN NY,10036",-73.991233,40.7608055
"644","LA CANTINA ECUA-MEX BAR & BILLIARD","3454 BROADWAY,MANHATTAN NY,10031",-73.9521055,40.8236484
"645","LA CANOA","651 ONDERDONK AVENUE,QUEENS NY,11385",-73.9079746,40.7046358
"646","LA CANELA RESTAURANT & CAFE","2579 STEINWAY STREET,QUEENS NY,11103",-73.9130389,40.7658992
"647","LA CANDELA ESPANOLA","3923 AMBOY ROAD,STATEN ISLAND NY,10308",-74.1493462,40.5515286
"648","LA CAMPENA PIZZERIA AND TAQUERIA","300 MORNINGSTAR RD,STATEN ISLAND NY,10303",-74.1471602,40.6310815
"649","LA CALETA RESTAURANT","155 LAFAYETTE AVE,STATEN ISLAND NY,10301",-74.0946479,40.6410683
"650","LA CALETA MANABITA RESTAURANT","1529 GATES AVENUE,BROOKLYN NY,11237",-73.9128814,40.6991042
"651","LA CALENITA BAKERY","4006 83RD ST,QUEENS NY,11373",-73.8830803,40.7474118
"652","LA CABANA SALVADORENA RESTAURANT","4384 BROADWAY,MANHATTAN NY,10040",-73.933409,40.8543694
"653","LA CABANA SALVADORENA","3150 VILLA AVENUE,BRONX NY,10468",-73.8869799,40.8757292
"654","LA CABANA RESTAURANT","106264 FLATBUSH AVENUE,BROOKLYN NY,11226",-73.9535826,40.638423
"655","LA CABANA RESTAURANT","10224 JAMAICA AVE,QUEENS NY,11418",-73.8444624,40.694974
"656","LA CABANA PERUANA","9304 LIBERTY AVE,QUEENS NY,11417",-73.8433625,40.6805711
"657","LA CABANA JARABACOA RESTAURANT","6513 FRESH POND ROAD,QUEENS NY,11385",-73.8950737,40.7021749
"658","LA CABANA ARGENTINA","8607 NORTHERN BOULEVARD,QUEENS NY,11372",-73.8813495,40.7562445
"659","LA CABANA","3917 103 STREET,QUEENS NY,11368",-73.862621,40.750304
"660","LA BUENA VIDA TROPICAL","174 PORT RICHMOND AVENUE,STATEN ISLAND NY,10302",-74.134597,40.6369649
"661","LA BRUSCHETTA RESTAURANT","256 7 AVENUE,BROOKLYN NY,11215",-73.9798657,40.669257
"662","LA BROCHETTE STEAKHOUSE.","340 LEXINGTON AVE,MANHATTAN NY,10016",-73.9774857,40.7498776
"663","LA BRISA DEL CIBAO","3779 103 STREET,QUEENS NY,11368",-73.863099,40.75122
"664","LA BREA BAKERY","NKA JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",-73.7781391,40.6413111
"665","LA BRASA PERUANA","4618 5 AVENUE,BROOKLYN NY,11220",-74.008602,40.6471001
"666","LA BRASA DEL POLLO","8202 ROOSEVELT AVE,QUEENS NY,11372",-73.879899,40.7480791
"667","LA BOULANGERIE","10901 72 ROAD,QUEENS NY,11375",-73.8430924,40.7161053
"668","LA BOUCHEE D'OR","22207 LINDEN BLVD,QUEENS NY,11411",-73.738039,40.6946818
"669","LA BOOM CLUB","5615 NORTHERN BOULEVARD,QUEENS NY,11377",-73.8972816,40.7543659
"670","LA BONNE SOUPE BISTRO","48 WEST   55 STREET,MANHATTAN NY,10019",-73.977035,40.762307
"671","LA BONBONNIERE","28 8 AVENUE,MANHATTAN NY,10014",-74.0043581,40.7377578
"672","LA BONANZA BAKERY","9314 LIBERTY AVE,QUEENS NY,11417",-73.8433626,40.6805711
"673","LA BONA PIZZA RESTAURANT","2426 PITKIN AVENUE,BROOKLYN NY,11208",-73.8827754,40.6736445
"674","LA BOITE EN BOIS","75 WEST   68 STREET,MANHATTAN NY,10023",-73.9802468,40.7749073
"675","LA BOITE","724 11 AVENUE,MANHATTAN NY,10019",-73.9937647,40.7665486
"676","LA BOINA ROJA STEAK HOUSE","8022 37 AVENUE,QUEENS NY,11372",-73.8854891,40.7495032
"677","LA BOHEME LOUNGE","1790 STILLWELL AVENUE,BROOKLYN NY,11223",-73.9866861,40.6027318
"678","LA BODEGA 47 SOCIAL CLUB","161 MALCOLM X BLVD,MANHATTAN NY,10026",-73.9490206,40.8036068
"679","LA BERGAMOTE","177 9 AVENUE,MANHATTAN NY,10011",-74.0027869,40.7450393
"680","LA BERGAMOTE","515 WEST   52 STREET,MANHATTAN NY,10019",-73.9916918,40.766562
"681","LA BELLEZZA PIZZERIA","315 BROADWAY,MANHATTAN NY,10007",-74.0053837,40.7157498
"682","LA BELLEZZA","145 E 49TH ST,MANHATTAN NY,10017",-73.972121,40.7559966
"683","LA BELLA VITA","163 MULBERRY STREET,MANHATTAN NY,10013",-73.9974059,40.7197962
"684","LA BELLA ROSA BAKERY","605 EAST TREMONT AVENUE,BRONX NY,10457",-73.8928162,40.8464194
"685","LA BELLA PIZZERIA","8509 20 AVENUE,BROOKLYN NY,11214",-73.9976833,40.6049195
"686","LA BELLA PIZZA EXPRESS","2178 86TH ST,BROOKLYN NY,11214",-73.9942573,40.6019152
"687","LA BELLA PIZZA","1499 FOREST AVENUE,STATEN ISLAND NY,10302",-74.1374915,40.6258454
"688","LA BELLA PIZZA","975 SENECA AVE,QUEENS NY,11385",-73.9020704,40.6996016
"689","LA BELLA MARIELLA II","374 METROPOLITAN AVENUE,BROOKLYN NY,11211",-73.9556746,40.713899
"690","LA BELLA MARIELLA","6061 FRESH POND ROAD,QUEENS NY,11378",-73.9011132,40.7153923
"691","LA BELLA","4706 GREENPOINT AVE,QUEENS NY,11104",-73.9176177,40.7423683
"692","LA BELLA","4126 HYLAN BOULEVARD,STATEN ISLAND NY,10308",-74.1483466,40.5388874
"693","LA BASE COFFE SHOP","10 W 169TH ST,BRONX NY,10452",-73.9211025,40.837736
"694","LA BARCA RESTAURANT","3892 BROADWAY,MANHATTAN NY,10032",-73.94218,40.8375828
"695","LA BARAKA RESTAURANT","25509 NORTHERN BOULEVARD,QUEENS NY,11362",-73.734425,40.7723579
"696","LA BAMBA RESTAURANT & GRILL","4761 47 STREET,QUEENS NY,11377",-73.9183061,40.7393199
"697","LA BALA FISH MARKET","3668 BROADWAY,MANHATTAN NY,10031",-73.947031,40.830393
"698","LA BAGUETTE SHOP","2705 CHURCH AVENUE,BROOKLYN NY,11226",-73.9522839,40.6506831
"699","LA BAGUETTE SHOP","7915 FLATLANDS AVE,BROOKLYN NY,11236",-73.913875,40.6354569
"700","LA BAGUETTE SHOP","19109 JAMAICA AVENUE,QUEENS NY,11423",-73.7685169,40.712877
"701","LA BAGUETTE SHOP","22924 LINDEN BLVD,QUEENS NY,11411",-73.7317327,40.6923736
"702","LA BAGUETTE SHOP","1028 NOSTRAND AVE,BROOKLYN NY,11225",-73.9510614,40.6633278
"703","LA BAGUETTE SHOP","1855 NOSTRAND AVE,BROOKLYN NY,11226",-73.9482409,40.6405372
"704","LA BAGUETTE SHOP","1836 ROCKAWAY PARKWAY,BROOKLYN NY,11236",-73.8937666,40.637123
"705","LA BAGEL DELIGHT","122 7 AVENUE,BROOKLYN NY,11215",-73.9762908,40.6736276
"706","LA BAGEL DELIGHT","284 7 AVENUE,BROOKLYN NY,11215",-73.9805153,40.6685832
"707","LA BAGEL DELIGHT","90 COURT ST,BROOKLYN NY,11201",-73.9918686,40.691189
"708","LA BAGEL DELIGHT","90 COURT STREET,BROOKLYN NY,11201",-73.9918686,40.691189
"709","LA BAGEL DELIGHT","104 FRONT STREET,BROOKLYN NY,11201",-73.9887346,40.7023499
"710","LA BAGEL DELIGHT","73 LAFAYETTE AVENUE,BROOKLYN NY,11217",-73.975409,40.6873454
"711","LA ANTIOQUENA BAKERY II","4007 NATIONAL STREET,QUEENS NY,11368",-73.862658,40.749222
"712","LA ANTIOQUENA BAKERY # 1","9051 CORONA AVENUE,QUEENS NY,11373",-73.874033,40.742474
"713","LA AMISTAD BAKERY","4037 162 STREET,QUEENS NY,11358",-73.8035356,40.7615176
"714","LA AMBATENITA BAKERY","11126 ROOSEVELT AVENUE,QUEENS NY,11368",-73.8547474,40.7516593
"715","LA ADELITA MEXICAN RESTAURANT","5222 ROOSEVELT AVENUE,QUEENS NY,11377",-73.911656,40.7442131
"716","LA ABUNDANCIA BAKERY AND RESTAURAN","7502 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8799093,40.748078
"717","LA ABUNDANCIA BAKERY & RESTAURANT","6310 BROADWAY,QUEENS NY,11377",-73.8988497,40.749628
"718","LA ABUNDANCIA BAKERY","8116 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8799003,40.748079
"719","LA ABUNDANCIA","8826 37TH AVE,QUEENS NY,11372",-73.8783099,40.7503701
"720","LA ABUNDANCIA","3701 JUNCTION BOULEVARD,QUEENS NY,11368",-73.8705844,40.7514968
"721","LA ABUNDANCIA","9419 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8720067,40.749013
"722","LA 90 BAKERY","3706 90 STREET,QUEENS NY,11372",-73.8737268,40.7384759
"723","LA 'ROSE GRILL & GOURMET","1808 WEIRFIELD ST,QUEENS NY,11385",-73.9027004,40.7001601
"724","LA  BAGUETTE LA KAY SHOP","22924 LINDEN BOULEVARD,QUEENS NY,11411",-73.7317327,40.6923736
"725","L&Y WING HING CHINESE RESTAURANT","1661 METROPOLITAN AVE,BRONX NY,10462",-73.855692,40.84064
"726","L&W OYSTER CO.","254 5 AVENUE,MANHATTAN NY,10001",-73.9874621,40.7449886
"727","L'UNIQUE BAR & RESTAURANT","1773 NOSTRAND AVE,BROOKLYN NY,11226",-73.948376,40.642569
"728","L'ITALIANO TRATTORIA","21601 HORACE HARDING EXPRESSWAY,QUEENS NY,11364",-73.7614504,40.7480129
"729","L'ISOLA RESTAURANT","128 METROPOLITAN AVENUE,BROOKLYN NY,11249",-73.9627964,40.7161683
"730","L'INDUSRIE PIZZERIA","254 S 2ND ST,BROOKLYN NY,11211",-73.9578707,40.7115836
"731","L'IMPRIMERIE","1524 MYRTLE AVE,BROOKLYN NY,11237",-73.9128245,40.6992229
"732","L'FONDA","2023 AMSTERDAM AVENUE,MANHATTAN NY,10032",-73.9403339,40.8348627
"733","L'EXPRESS","249 PARK AVE S,MANHATTAN NY,10003",-73.9875824,40.7380466
"734","L'ENCANTO D'LOLA","57 LENOX AVENUE,MANHATTAN NY,10026",-73.9512475,40.8000443
"735","L'BELLA PIZZERIA & RESTAURANT","6926 MAIN STREET,QUEENS NY,11367",-73.824074,40.730422
"736","L'ARTUSI","228 WEST   10 STREET,MANHATTAN NY,10014",-74.0051219,40.7337258
"737","L'ARTE DEL GELATO","75 9TH AVE,MANHATTAN NY,10011",-74.0060838,40.7425547
"738","L'ARTE DEL GELATO","NKA HIGHLINE PARK--BET 15-16 ST BY W/S HWY,MANHATTAN NY,10011",-74.0094471,40.7464969
"739","L'AROMA DELI CAFE","6254 FOREST AVENUE,QUEENS NY,11385",-73.905862,40.711782
"740","L'APICIO","11 EAST    1 STREET,MANHATTAN NY,10003",-73.9915624,40.7245917
"741","L'ANGOLO PIZZA & PASTA","11603 METROPOLITAN AVENUE,QUEENS NY,11418",-73.8360962,40.7075538
"742","L'AMOUR","10211 QUEENS BOULEVARD,QUEENS NY,11375",-73.8478416,40.7225602
"743","L'AMICI","16053 ROCKAWAY BOULEVARD,QUEENS NY,11434",-73.7764224,40.6634487
"744","L'ALBERO DEI GELATI","341 5TH AVE,BROOKLYN NY,11215",-73.9836792,40.6719323
"745","L'AILE OU LA CUISSE (L'A.O.C)","314 BLEECKER ST,MANHATTAN NY,10014",-74.0041141,40.7327534
"746","L' VIOLET RESTAURANT & LOUNGE","535 E TREMONT AVE,BRONX NY,10457",-73.8958518,40.8468137
"747","L' CHAIM CAFE","1017 AVENUE K,BROOKLYN NY,11230",-73.96515,40.622501
"748","L' ANTAGONISTE","641 HANCOCK ST,BROOKLYN NY,11233",-73.9297804,40.6849527
"749","L.J. PIZZA","977 E 233RD ST,BRONX NY,10466",-73.8491102,40.8909296
"750","L.I.E. HOT BAGEL","21025 HORACE HARDING EXPRESSWAY,QUEENS NY,11364",-73.7662364,40.7466584
"751","L.I.C. BROADWAY DELI & GROCERY","1421 BROADWAY,QUEENS NY,11106",-73.932716,40.766139
"752","L.A. Pizzeria","2501 JACKSON AVE,QUEENS NY,11101",-73.9443527,40.7472594
"753","L.A. GOURMET","111 E 58TH ST,MANHATTAN NY,10022",-73.9695288,40.7621856
"754","L.A. GOURMET","2501 JACKSON AVE,QUEENS NY,11101",-73.9443527,40.7472594
"755","L.A. BURRITO","287 BEDFORD AVENUE,BROOKLYN NY,11211",-73.9613802,40.7139811
"756","L.A. BURRITO","67 WILSON AVENUE,BROOKLYN NY,11237",-73.9283207,40.7023973
"757","L.A. BURDICK CHOCOLATES","5 EAST   20 STREET,MANHATTAN NY,10003",-73.9902758,40.7395658
"758","L. I. C. BAR","4558 VERNON BOULEVARD,QUEENS NY,11101",-73.9528919,40.747038
"759","L. A. BURRITO","43 UNDERHILL AVE,BROOKLYN NY,11238",-73.9647603,40.6796683
"760","L Lounge","2131 FREDERICK DOUGLASS BOULEVARD,MANHATTAN NY,10026",-73.9560817,40.8041649
"761","L AND Z BAKERY","2472 86 STREET,BROOKLYN NY,11214",-73.9877933,40.5981367
"762","L & U CAFE","1405 AVENUE U,BROOKLYN NY,11229",-73.9570642,40.5989426
"763","L & M ITALIAN DELI & CATERING","3608 31 STREET,QUEENS NY,11106",-73.9301326,40.7563559
"764","L & L LOCAL","4104 31ST AVE,QUEENS NY,11103",-73.9162026,40.7607022
"765","L & K JAMAICAN RESTAURANT","17206 LINDEN BOULEVARD,QUEENS NY,11434",-73.777802,40.691716
"766","KYOTO SUSHI V","418 FOREST AVE,STATEN ISLAND NY,10301",-74.103261,40.6307166
"767","KYOTO SUSHI NUMBER 5","418 FOREST AVENUE,STATEN ISLAND NY,10301",-74.103261,40.6307166
"768","KYOTO SUSHI","161 NASSAU AVE,BROOKLYN NY,11222",-73.9469895,40.7252151
"769","KYOTO RESTAURANT","153-11 UNION TPKE,QUEENS NY,11367",-73.8101734,40.7197994
"770","KYOTO","115 SMITH STREET,BROOKLYN NY,11201",-73.989528,40.6877632
"771","KYOCHON CHICKEN","15650 NORTHERN BOULEVARD,QUEENS NY,11354",-73.8087061,40.7639127
"772","KYOCHON","319 5 AVENUE,MANHATTAN NY,10016",-73.9850363,40.747092
"773","KYO-YA","94 EAST    7 STREET,MANHATTAN NY,10009",-73.9853909,40.7266249
"774","KYLE RESTAURANT","1694 PARK AVE,MANHATTAN NY,10035",-73.9422367,40.8013042
"775","KWIE'S KITCHEN","721 SARATOGA AVE,BROOKLYN NY,11212",-73.915496,40.663037
"776","KUZINA LLC","1458 HYLAN BLVD,STATEN ISLAND NY,10305",-74.0867183,40.5927158
"777","KUU","20 JOHN ST,MANHATTAN NY,10038",-74.0088952,40.7096425
"778","KUSTORY KABAB","126 LEXINGTON AVE,MANHATTAN NY,10016",-73.9824728,40.742961
"779","KURUMAZUSHI RESTAURANT","7 EAST   47 STREET,MANHATTAN NY,10017",-73.9777607,40.7565634
"780","KURRY QULTURE","3605 30TH AVE,QUEENS NY,11103",-73.9170116,40.765023
"781","KURRY PAVILION","430 3RD AVE,MANHATTAN NY,10016",-73.9803326,40.7432327
"782","KURO-OBI OF IPPUDO","230 PARK AVE,MANHATTAN NY,10169",-73.9761194,40.7543951
"783","KURO-OBI","700 8TH AVE,MANHATTAN NY,10036",-73.9882975,40.7587072
"784","KURO KUMA ESPRESSO & COFFEE","121 LASALLE STREET,MANHATTAN NY,10027",-73.9600902,40.8140929
"785","KURENT EVENTS","305 THROOP AVE,BROOKLYN NY,11206",-73.942729,40.693242
"786","Kurant","1091 2ND AVE,MANHATTAN NY,10022",-73.9652698,40.759739
"787","KURA","130 ST MARKS PLACE,MANHATTAN NY,10009",-73.9835794,40.7266868
"788","KUNG FU XIAO LONG BAO","5916 MAIN STREET,QUEENS NY,11355",-73.8259165,40.7434307
"789","KUNG FU TEA","3810 138 STREET,QUEENS NY,11354",-73.8303783,40.7698362
"790","KUNG FU TEA","806 55TH ST,BROOKLYN NY,11220",-74.0064292,40.6380457
"791","KUNG FU TEA","8625 5TH AVE,BROOKLYN NY,11209",-74.0265102,40.6208151
"792","KUNG FU TEA","2174 86 STREET,BROOKLYN NY,11214",-73.9943674,40.6019861
"793","KUNG FU TEA","7010 AUSTIN ST,QUEENS NY,11375",-73.8467853,40.7206925
"794","KUNG FU TEA","1422 AVENUE U,BROOKLYN NY,11229",-73.9565561,40.5986529
"795","KUNG FU TEA","234238 CANAL STREET,MANHATTAN NY,10013",-73.9998852,40.7177253
"796","KUNG FU TEA","73 CHRYSTIE STREET,MANHATTAN NY,10002",-73.9945872,40.7171453
"797","KUNG FU TEA","40 HOYT ST,BROOKLYN NY,11201",-73.9859541,40.6895316
"798","KUNG FU TEA","8612 JUSTICE AVENUE,QUEENS NY,11373",-73.875247,40.736999
"799","KUNG FU TEA","4111 KISSENA BOULEVARD,QUEENS NY,11355",-73.8291417,40.7582874
"800","KUNG FU TEA","8202 ROOSEVELT AVE,QUEENS NY,11372",-73.879899,40.7480791
"801","KUNG FU TEA","13620 ROOSEVELT AVENUE,QUEENS NY,11354",-73.8290939,40.759362
"802","KUNG FU TEA","28 SAINT MARKS PL,MANHATTAN NY,10003",-73.9886084,40.7288053
"803","KUNG FU TEA","3127 THOMSON AVE,QUEENS NY,11101",-73.9343043,40.7449347
"804","KUNG FU TEA","27 WAVERLY PL,MANHATTAN NY,10003",-73.9949611,40.7305612
"805","KUNG FU TEA","31 WAVERLY PL,MANHATTAN NY,10003",-73.9952717,40.730593
"806","KUNG FU LITTLE STEAMED BUNS RAMEN","811 8TH AVE,MANHATTAN NY,10019",-73.9868753,40.7616294
"807","KUNG FU LITTLE STEAMED BUNS","146 E 55TH ST,MANHATTAN NY,10022",-73.9697914,40.7589933
"808","KUNG FU JAPANESE & CHINESE RESTAURANT","1950 BATH AVENUE,BROOKLYN NY,11214",-74.0022237,40.6016001
"809","KUNG FU HIBACHI","3907 PRINCE ST,QUEENS NY,11354",-73.8319682,40.7595054
"810","KUMO SUSHI","214 1 AVENUE,MANHATTAN NY,10009",-73.982879,40.730414
"811","KUMO SUSHI","282 BLEECKER STREET,MANHATTAN NY,10014",-74.0035442,40.73175
"812","KUMO SUSHI","512 COURT STREET,BROOKLYN NY,11231",-73.9990531,40.6763558
"813","KUMO SUSHI","165 WEST 72 STREET,MANHATTAN NY,10023",-73.9808455,40.7785748
"814","KUMO JAPANESE RESTAURANT","3718 DITMARS BLVD,QUEENS NY,11105",-73.9071848,40.7734807
"815","KUMO JAPANESE CUISINE","1406 CORTELYOU ROAD,BROOKLYN NY,11226",-73.9649327,40.6407383
"816","KUMA INN","113 LUDLOW STREET,MANHATTAN NY,10002",-73.9887939,40.7194443
"817","KUM WEI KITCHEN","6019 MYRTLE AVENUE,QUEENS NY,11385",-73.8909079,40.7011153
"818","KUM KAU KITCHEN","463 MYRTLE AVENUE,BROOKLYN NY,11205",-73.9667477,40.6935665
"819","KUM GANG SAN","13828 NORTHERN BOULEVARD,QUEENS NY,11354",-73.8271317,40.7638577
"820","KUM FUNG KITCHEN","838 BAY STREET,STATEN ISLAND NY,10304",-74.07234,40.621825
"821","KULUSKAT","1137 WASHINGTON AVE,BROOKLYN NY,11225",-73.9606684,40.6611406
"822","KULUSHKAT GOURMET FALAFEL","446 DEAN STREET,BROOKLYN NY,11217",-73.9764676,40.6819339
"823","KULU DESSERTS","806 62 STREET,BROOKLYN NY,11220",-74.0106417,40.6341173
"824","KULU DESSERTS","3706 PRINCE ST,QUEENS NY,11354",-73.8329945,40.760606
"825","KULU DESSERTS","123 W 3RD ST,MANHATTAN NY,10012",-74.0003884,40.7307469
"826","KUKU CANTEEN","289 MERCER STREET,MANHATTAN NY,10003",-73.9940235,40.7302296
"827","KUKARA MACARA RESTAURANT","1601 ST NICHOLAS AVENUE,MANHATTAN NY,10040",-73.9297379,40.8551541
"828","KUHO SUSHI","1701-1703 65TH ST,BROOKLYN NY,11204",-73.9921879,40.6205369
"829","KU SHIANG RESTAURANT","13538 39 AVENUE,QUEENS NY,11354",-73.8310413,40.7599763
"830","KTCHN","508 WEST   42 STREET,MANHATTAN NY,10036",-73.9963864,40.7597103
"831","KRYSTAL'S PASTRY SHOP","5407 ROOSEVELT AVE,QUEENS NY,11377",-73.910211,40.744997
"832","KRYSTAL'S CAFE 81","81 EAST    7 STREET,MANHATTAN NY,10003",-73.9861541,40.7273616
"833","KRYSTAL PASTRY SHOP","6902 ROOSEVELT AVENUE,QUEENS NY,11377",-73.8960981,40.7461451
"834","KRYSTAL EUROPEAN BAKERY","6672 FRESH POND ROAD,QUEENS NY,11385",-73.8950748,40.702178
"835","KRUST PIZZA","226 E 14TH ST,MANHATTAN NY,10003",-73.9862061,40.7326152
"836","KRUSH","2 W 32ND ST,MANHATTAN NY,10001",-73.9861836,40.7472085
"837","KRUPA GROCERY","231 PROSPECT PARK W,BROOKLYN NY,11215",-73.9805332,40.6598324
"838","KROWN GRILL HALAL CHICKEN","357 NOSTRAND AVE,BROOKLYN NY,11216",-73.9505338,40.6859136
"839","KROLEWSKIE JADLO","6621 FRESH POND ROAD,QUEENS NY,11385",-73.8950744,40.702177
"840","KROLEWSKIE JADLO","694 MANHATTAN AVENUE,BROOKLYN NY,11222",-73.9515265,40.7252939
"841","KRISTY'S RESTAURANT","796 COURTLANDT AVENUE,BRONX NY,10451",-73.916396,40.822689
"842","KRISTALBELLI","8 WEST   36 STREET,MANHATTAN NY,10018",-73.9844621,40.7498904
"843","KRISS WEST INDIAN RESTAURANT","11204 FARMERS BOULEVARD,QUEENS NY,11412",-73.7630177,40.6992529
"844","KRISPY PIZZERIA","7112 13 AVENUE,BROOKLYN NY,11228",-74.0056003,40.6224091
"845","KRISPY PIZZA","11 HOLDEN BOULEVARD,STATEN ISLAND NY,10314",-74.121124,40.6046804
"846","Krispy Krunchy Chicken/Pizza","58 RICHMOND TER,STATEN ISLAND NY,10301",-74.076825,40.644315
"847","KRISPY KRUNCHY CHICKEN","8208 37TH AVE,QUEENS NY,11372",-73.8838406,40.7496015
"848","KRISPY KRUNCHY CHICKEN","2534 FREDERICK DOUGLASS BLVD,MANHATTAN NY,10030",-73.9463671,40.8162565
"849","KRISPY KRUNCHY CHICKEN","17933 HILLSIDE AVE,QUEENS NY,11432",-73.7834415,40.7129954
"850","KRISPY KREME","2 PENN PLAZA,MANHATTAN NY,10121",-73.9921676,40.7499719
"851","KRISPY CROWN FRIED CHICKEN","726 COURTLANDT AVE,BRONX NY,10451",-73.917199,40.820946
"852","KRICO","772 9TH AVE,MANHATTAN NY,10019",-73.9880272,40.7643559
"853","KREYOL FLAVOR","2816 CHURCH AVE,BROOKLYN NY,11226",-73.9508246,40.6505686
"854","KREYOL FLAVOR","1738 FLATBUSH AVENUE,BROOKLYN NY,11210",-73.9426753,40.6277463
"855","KRAZY CHICKEN & PIZZA","299 MALCOLM X BLVD,BROOKLYN NY,11233",-73.928546,40.681821
"856","KRAVE IT","4015 BELL BLVD,QUEENS NY,11361",-73.7708634,40.763867
"857","KRAVE CAFE  AND GRILL","4501 DITMARS BOULEVARD,QUEENS NY,11105",-73.9028741,40.7709356
"858","KRAJA CAFE","837 FATHER CAPODANNO BLVD,STATEN ISLAND NY,10305",-74.083712,40.5757275
"859","KPMG CAFE","345 PARK AVENUE,MANHATTAN NY,10010",-73.9847793,40.7417983
"860","KOYZINA KAFE","62 WILLIAM STREET,MANHATTAN NY,10005",-74.0084747,40.7071041
"861","KOYLA","26517 UNION TPKE,QUEENS NY,11040",-73.7075558,40.7494238
"862","KOWLOON CAFE","2365 86 STREET,BROOKLYN NY,11214",-73.9897592,40.5998222
"863","KOUZAN","685 AMSTERDAM AVENUE,MANHATTAN NY,10025",-73.9714209,40.7922221
"864","KOUROS BAY DINER","3861 NOSTRAND AVENUE,BROOKLYN NY,11235",-73.9395951,40.589846
"865","KOTTU HOUSE","250 BROOME ST,MANHATTAN NY,10002",-73.9896577,40.7182032
"866","KOTO SUSHI & STEAK","552 HENRY STREET,BROOKLYN NY,11231",-74.0005519,40.6822957
"867","KOTO SUSHI","67 1/2 6 AVENUE,BROOKLYN NY,11217",-73.974429,40.6805491
"868","KOSHER PIZZAMANIA CORP","7749 VLEIGH PL,QUEENS NY,11367",-73.8204377,40.7198756
"869","KOSHER PIZZA TIME","1324 AVENUE J,BROOKLYN NY,11230",-73.9624511,40.6249053
"870","KOSHER HUT OF BROOKLYN","709 KINGS HIGHWAY,BROOKLYN NY,11223",-73.965316,40.6064262
"871","KOSHER HAVEN (BROOKLYN COLLEGE)","2900 BEDFORD AVENUE,BROOKLYN NY,11210",-73.9505228,40.6308348
