"","NAME","lat","lng","NTAName","spot_type"
"501","Chinoh Art Gallery",40.7361540619712,-73.9931595572897,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"502","Chowder Inc",40.7391534071891,-73.9928117143286,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"503","Christiane Nienaber Contemporary Art",40.7219973135754,-73.9922738303453,"Chinatown","art_gallery"
"504","Christine Burgin Gallery",40.741998855079,-73.9995450801484,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"505","Cinque Gallery",40.72397735349,-73.9975929351828,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"506","Claire Oliver Fine Arts Inc",40.7500888339516,-74.0033848523875,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"507","Clampart",40.7497751755629,-74.0046388004567,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"508","Clementine Gallery",40.7520932945419,-74.0061079410453,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"509","Clinton Hill Simply Art & Framing",40.6941997383364,-73.9608185885534,"Clinton Hill","art_gallery"
"510","Coda Gallery",40.7228952359004,-74.0015642895927,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"511","Cole Sylvan Gallery",40.7646577002425,-73.9773563996203,"Midtown-Midtown South","art_gallery"
"512","College of Staten Island - Center for the Arts",40.5996621162475,-74.1496949864486,"New Springville-Bloomfield-Travis","art_gallery"
"513","Columbia University - Miriam and Ira D.Wallach Art Gallery",40.8085410317555,-73.9604168979652,"Morningside Heights","art_gallery"
"514","Columbus Art Gallery Inc",40.7883127424392,-73.9713050841387,"Upper West Side","art_gallery"
"515","Columbus Circle Gallery",40.7673375968386,-73.9812276512969,"Midtown-Midtown South","art_gallery"
"516","Commerce Graphics Ltd Inc",40.7677416752634,-73.9523297264538,"Lenox Hill-Roosevelt Island","art_gallery"
"517","Common Ground",40.7386880809658,-73.995334526273,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"518","Conner Rosenkranz",40.7734656555806,-73.9649095893906,"Upper East Side-Carnegie Hill","art_gallery"
"519","Contemporary African Art",40.8032137373524,-73.9688003181848,"Morningside Heights","art_gallery"
"520","Contemporary art gallery in Chelsea. Wooster Gardens",40.723672590569,-73.9975943026384,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"521","Cook Fine Art",40.7772426372886,-73.9611024266289,"Upper East Side-Carnegie Hill","art_gallery"
"522","Coploff Gallery",40.7500204668497,-74.0045545317428,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"523","Cordier & Ekstrom Inc",40.7695126592301,-73.9535297347176,"Lenox Hill-Roosevelt Island","art_gallery"
"524","Corning Gallery at Steuben, The",40.7644962494597,-73.9702816642659,"Upper East Side-Carnegie Hill","art_gallery"
"525","Cowles Charles Gallery Inc",40.7493373568062,-74.005420842142,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"526","Creative Art USA Inc",40.7261545563199,-74.0049746202106,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"527","Crg Art Gallery",40.7477919702817,-74.0061386189327,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"528","Criswick Assoc",40.7490194777082,-73.9718048919558,"Turtle Bay-East Midtown","art_gallery"
"529","Crown Art Gallery Inc",40.7606295440217,-73.9851025949332,"Midtown-Midtown South","art_gallery"
"530","Crystal Art Gallery",40.7441370503339,-73.9884446804236,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"531","Cuban Art Space",40.7486595395263,-73.9942263261618,"Midtown-Midtown South","art_gallery"
"532","Cuchifritos",40.7191348725151,-73.9876303645867,"Chinatown","art_gallery"
"533","Culture Art Gallery Llc",40.7247752936454,-74.0013730500698,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"534","Culture Crossing Inc",40.7855821106627,-73.9546692976047,"Upper East Side-Carnegie Hill","art_gallery"
"535","Curatorial Art Advisory Service",40.7372143372536,-73.991839113497,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"536","Cypher Editions",40.7215234778183,-74.0030602341102,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"537","Czech Center",40.7691222874289,-73.9564219966173,"Lenox Hill-Roosevelt Island","art_gallery"
"538","Dactyl Foundation for the Arts",40.7223207198123,-74.0031844826256,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"539","Dai Ichi Arts",40.7539545559931,-73.9695931202914,"Turtle Bay-East Midtown","art_gallery"
"540","Dalva Brothers Inc",40.7746668483208,-73.9629010449053,"Upper East Side-Carnegie Hill","art_gallery"
"541","D'amelio-Terras",40.7476106515966,-74.0055520248167,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"542","Damp Frog Productions Inc",40.7145704613157,-73.9922713550215,"Chinatown","art_gallery"
"543","Danese",40.7491726316296,-74.0052678336323,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"544","Danette Koke Fine Art",40.7367955054058,-74.0085504221156,"West Village","art_gallery"
"545","Daniel H Roberts Studio",40.7232344998253,-74.0091086253153,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"546","David Killen Fine Arts",40.7820153932528,-73.9506679611836,"Yorkville","art_gallery"
"547","David Nolan New York",40.7522144614158,-74.0026781778608,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"548","Davis Leron Galries",40.7672367947544,-73.9691083217996,"Upper East Side-Carnegie Hill","art_gallery"
"549","DC Moore Gallery",40.762669507041,-73.9744720532229,"Midtown-Midtown South","art_gallery"
"550","Dca Gallery",40.7475576530191,-74.0054235189461,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"551","De Nagy Tibor Art Gallery",40.762707431012,-73.9745785289785,"Midtown-Midtown South","art_gallery"
"552","Dean Andree M",40.77982311307,-73.9570627331135,"Upper East Side-Carnegie Hill","art_gallery"
"553","Debs & Co",40.750174752747,-74.0038523425808,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"554","Greer Gallery Inc",40.7239389109311,-74.0018631528749,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"555","Grimm Jay Gallery",40.7510595149452,-74.0021216820991,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"556","Guggenheim Asher Assocs Inc",40.7372488643944,-73.9990622110042,"West Village","art_gallery"
"557","Guggenheim Asher Assocs Inc",40.7371845757352,-73.9991099849024,"West Village","art_gallery"
"558","Guy Regal Ltd",40.761886438356,-73.9649562668514,"Lenox Hill-Roosevelt Island","art_gallery"
"559","Hall & Knight U S A Ltd",40.7689101556237,-73.9679445487542,"Upper East Side-Carnegie Hill","art_gallery"
"560","Hammer Galleries",40.7640147036909,-73.975734568345,"Midtown-Midtown South","art_gallery"
"561","Hanover Sq Gallery",40.6769883412931,-73.9712838130853,"Prospect Heights","art_gallery"
"562","Harari & Johns Inc",40.7781055753244,-73.9597755348045,"Upper East Side-Carnegie Hill","art_gallery"
"563","Harlan & Weaver Intaglio",40.715502079284,-73.9930550891307,"Chinatown","art_gallery"
"564","Harlem Art Gallery",40.8036180850416,-73.9480516874543,"Central Harlem South","art_gallery"
"565","Hazlitt Gooden & Fox",40.7747164728001,-73.9640012351852,"Upper East Side-Carnegie Hill","art_gallery"
"566","Healing Arts",40.7196784520752,-73.9600200157191,"North Side-South Side","art_gallery"
"567","Heilman Phillip Douglas",40.6984896734577,-73.9249369990239,"Bushwick South","art_gallery"
"568","Heller Gallery",40.7412076472972,-74.0067206428654,"West Village","art_gallery"
"569","Helly Nahmad Gallery Inc",40.7744164309695,-73.9632377948972,"Upper East Side-Carnegie Hill","art_gallery"
"570","Hemingway African Gallery",40.7581241408079,-73.9655457665656,"Turtle Bay-East Midtown","art_gallery"
"571","Henoch Gallery",40.7500281858361,-74.0053147575198,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"572","Hirschl & Adler Galleries",40.7707608414485,-73.9664764108113,"Upper East Side-Carnegie Hill","art_gallery"
"573","Historical Design Collection Inc",40.7613893799576,-73.9628477304034,"Lenox Hill-Roosevelt Island","art_gallery"
"574","Hochman Irena Fine Art Ltd",40.7784856105219,-73.9607834120155,"Upper East Side-Carnegie Hill","art_gallery"
"575","HOFFELD JEFFREY & CO",40.7781624433142,-73.9489083009915,"Yorkville","art_gallery"
"576","Holmberg I",40.751502846134,-73.9806590163429,"Murray Hill-Kips Bay","art_gallery"
"577","Honda Fine Art",40.7264283762552,-73.9924631988007,"West Village","art_gallery"
"578","Hoorn-Ashby Gallery",40.7678828832527,-73.9686037943399,"Upper East Side-Carnegie Hill","art_gallery"
"579","Horan Vivian Fine Art",40.7685370700951,-73.9670738408604,"Upper East Side-Carnegie Hill","art_gallery"
"580","Horus Art Enterprises",40.7648038198177,-73.9635107620172,"Lenox Hill-Roosevelt Island","art_gallery"
"581","Howard Greenberg Gallery",40.7624450477733,-73.9718678296905,"Midtown-Midtown South","art_gallery"
"582","Howard Nowes Ancient Art",40.7469111990393,-73.9881482696365,"Midtown-Midtown South","art_gallery"
"583","Howard Scott Gallery",40.7746111958977,-73.9534544835411,"Yorkville","art_gallery"
"584","Hubert Gallery",40.7769475140321,-73.9618763847937,"Upper East Side-Carnegie Hill","art_gallery"
"585","Hubert Gallery North",40.776872063779,-73.9619340342521,"Upper East Side-Carnegie Hill","art_gallery"
"586","Hut Gallery the",40.6880717671047,-73.9869806582123,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","art_gallery"
"587","Hutton Leonard Galleries",40.7623751038355,-73.9719159712491,"Midtown-Midtown South","art_gallery"
"588","Hutton Leonard Galleries Facs",40.7623128614794,-73.9719624218033,"Midtown-Midtown South","art_gallery"
"589","Hw Gerst",40.7753171750245,-73.9645803581064,"Upper East Side-Carnegie Hill","art_gallery"
"590","I & L Image Corp",40.7465421870857,-74.006949918067,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"591","I C Editions",40.7487735123196,-74.0051616940202,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"592","I Perry",40.7256186677228,-74.0097832652551,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"593","Illustration House Inc",40.7442485809345,-73.9925224538279,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"594","Images Corporate Art Services",40.7570848042634,-73.963087221447,"Turtle Bay-East Midtown","art_gallery"
"595","Incredibleart.Com Inc",40.7209122065296,-74.0020440530794,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"596","Indians On Columbus",40.7837347915193,-73.9746495549126,"Upper West Side","art_gallery"
"597","Infinity Fine Arts Inc",40.7495164965394,-74.0037102484856,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"598","Inner City Art Gallery Inc",40.813529295245,-73.9445680919914,"Central Harlem North-Polo Grounds","art_gallery"
"599","Innovative Art Gallery Inc",40.7381693057824,-73.9995451370765,"West Village","art_gallery"
"600","Inter Art Gallery",40.7480555404125,-74.004188909242,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"601","International Print Center New York",40.750047179686,-74.0042906236417,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"602","Irit Baniel Studio",40.7164045276523,-73.9573539817423,"North Side-South Side","art_gallery"
"603","Ise Art Foundation",40.7239222712083,-73.9986441185563,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"604","Isselbacher Gallery Inc",40.7803305697796,-73.9582225802436,"Upper East Side-Carnegie Hill","art_gallery"
"605","J Cacciola Galleries",40.7520609174061,-74.0058368821662,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"606","J M Art Gallery",40.7658255105934,-73.9815461538997,"Midtown-Midtown South","art_gallery"
"607","Jadite Galleries",40.7639646094937,-73.9896747288487,"Clinton","art_gallery"
"608","Jain Marunouchi Gallery",40.7634301348053,-73.9756521520288,"Midtown-Midtown South","art_gallery"
"609","James Cohan Gallery",40.7503964010776,-74.004098701593,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"610","James Graham & Sons Gallery",40.775881158159,-73.9626750664657,"Upper East Side-Carnegie Hill","art_gallery"
"611","Jane St Lifer Fine Art Inc",40.7770141032583,-73.9886244173836,"Lincoln Square","art_gallery"
"612","Janoray Charles Llc",40.7748444073569,-73.9641605361277,"Upper East Side-Carnegie Hill","art_gallery"
"613","Japanese Art Dealers Assoc of Ny",40.7747919241119,-73.963943589935,"Upper East Side-Carnegie Hill","art_gallery"
"614","Jbpa Llc",40.7368327579981,-73.9967778291044,"West Village","art_gallery"
"615","Jeff Lewis Studio",40.7232129784633,-74.0089605740671,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"616","Jeffrey Coploff Fine Art Ltd",40.7498546283831,-74.0038221874815,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"617","Jimmy's Art Gallery",40.7781549040049,-73.9812267127122,"Lincoln Square","art_gallery"
"618","Joan Peck Limited Art Gallery",40.7735010365916,-73.9788563459445,"Lincoln Square","art_gallery"
"619","Joan Whalen Fine Art",40.7633870470229,-73.9755649350029,"Midtown-Midtown South","art_gallery"
"620","John Elder Gallery",40.7466408445976,-74.0067713435631,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"621","John McEnroe Gallery",40.7220869861887,-74.0021361573146,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"622","John Stevenson Gallery",40.7457269647233,-74.0000774177737,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"623","Jonathan Shorr Gallery",40.7241187489645,-73.9965710538264,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"624","Judaica Illuminations",40.6167755775592,-73.9639588637267,"Ocean Parkway South","art_gallery"
"625","Julie Artisans Gallery",40.7677819037585,-73.9686676988225,"Upper East Side-Carnegie Hill","art_gallery"
"626","Julie Saul Gallery",40.7478979170292,-74.0061986585495,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"627","JUNE BATEMAN FINE  GALLERY",40.7436756523184,-73.9893707041302,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"628","K S Art",40.7176412391603,-74.0051874758482,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"629","Kahan Fine Art Galleries Ltd",40.76682971486,-73.9550439286995,"Lenox Hill-Roosevelt Island","art_gallery"
"630","Kaller-Kimche R Inc",40.7734563721284,-73.9647320711488,"Upper East Side-Carnegie Hill","art_gallery"
"631","Kang Byung",40.7786717129144,-73.9612897063007,"Upper East Side-Carnegie Hill","art_gallery"
"632","Kapoor Galleries Inc",40.7752396017267,-73.9625790697184,"Upper East Side-Carnegie Hill","art_gallery"
"633","Kashya Hildebrand",40.749689464502,-74.0044329696033,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"634","Katherine Blackburne Studios",40.7232527099729,-74.0092436136626,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"635","Kathryn Markel Fine Arts Inc",40.7467194668584,-74.0069386573335,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"636","Katz Steven",40.7355223599401,-73.9892039114299,"Gramercy","art_gallery"
"637","Keats R Stuart",40.74776391183,-73.9794984119582,"Murray Hill-Kips Bay","art_gallery"
"638","Keith Copley Gallery",40.7556925141738,-74.0007425919774,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"639","Keith de Lellis Gallery",40.7766416205278,-73.9615565163657,"Upper East Side-Carnegie Hill","art_gallery"
"640","Kelly June Gallery",40.7250739131651,-73.9975386471639,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"641","Kem Art Studio",40.7359309921483,-73.9940933906887,"West Village","art_gallery"
"642","Kempner Jim Fine Art",40.7479636296205,-74.0042550680361,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"643","Kenkeleba Gallery",40.7220367694131,-73.9828654117974,"Lower East Side","art_gallery"
"644","Kent Gallery",40.7498699182394,-74.0047385759829,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"645","Kentler International Drawing Space",40.6769414134496,-74.0129928623173,"Carroll Gardens-Columbia Street-Red Hook","art_gallery"
"646","Keogh & Riehlman Fine Art",40.7725325063612,-73.9654179568219,"Upper East Side-Carnegie Hill","art_gallery"
"647","Keya Gallery",40.7076294490186,-74.0107696128982,"Battery Park City-Lower Manhattan","art_gallery"
"648","Kim Foster Gallery",40.7465493403789,-74.0068653260068,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"649","Kind Phylis Gallery",40.7465239874652,-73.9958687612381,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"650","King David Art Gallery",40.7431598549469,-73.9940040813002,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"651","Kinz, Tillou + Feigen",40.7466394012111,-74.0070100824377,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"652","Klagsbrun Nicole Gallery",40.7499730987667,-74.0043359250725,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"653","Klotz Sirmon Gallery",40.7496241609256,-74.0039571744768,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"654","Kokon Inc",40.7674431920895,-73.9674822030151,"Upper East Side-Carnegie Hill","art_gallery"
"655","Kraus Carole Ltd",40.7552543023171,-73.9935019027026,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"656","Kraushaar Galleries",40.7756401934384,-73.9611544113061,"Upper East Side-Carnegie Hill","art_gallery"
"657","Kravets Wehby",40.7471085298797,-74.0060410929643,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"658","Kravets Wehby Gallery",40.7470724899337,-74.0062746760874,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"659","Krienke Kendra",40.783675720505,-73.9709419887963,"Upper West Side","art_gallery"
"660","L A Cotton",40.763904879908,-73.970826332177,"Upper East Side-Carnegie Hill","art_gallery"
"661","La Belle Epoque Vintage Posters Inc",40.7783851124039,-73.9783536827291,"Lincoln Square","art_gallery"
"662","Lally J J & Co",40.7624745857583,-73.9719328106951,"Midtown-Midtown South","art_gallery"
"663","Lamontage",40.7499561488775,-74.0058727525357,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"664","Landy Fine Art",40.7149237601423,-73.985179837063,"Lower East Side","art_gallery"
"665","Langotsky Gamba",40.7270818006592,-74.0086174538272,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"666","Lehman College - Art Gallery",40.8745897504695,-73.8929100567056,"Van Cortlandt Village","art_gallery"
"667","Lehmann Maupin",40.7501980450846,-74.0048138198085,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"668","Lelong Galerie",40.750043737855,-74.0041954793473,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"669","Lemmons Durham Contemporary Art",40.7498648388226,-74.0059361733029,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"670","Lennon Weinberg Inc",40.7491104876011,-74.004121507366,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"671","Leo Castelli Gallery",40.7750123039619,-73.9637106461774,"Upper East Side-Carnegie Hill","art_gallery"
"672","Leo Kaplan Modern Ltd",40.7610913788873,-73.9700775175485,"Turtle Bay-East Midtown","art_gallery"
"673","Leo Koenig Inc",40.7488776680494,-74.0058839181097,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"674","Leon Tovar Gallery",40.7711219876015,-73.9665298184664,"Upper East Side-Carnegie Hill","art_gallery"
"675","Leslie-Lohman Gay Art Foundation",40.7256572817161,-74.0002743019033,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"676","Levin Betty",40.7624033596015,-73.9719851736821,"Midtown-Midtown South","art_gallery"
"677","Levine Elizabeth & Assocs",40.789866364443,-73.9775223383123,"Upper West Side","art_gallery"
"678","Lewitt Fine Art Gallery",40.7763584296055,-73.9627130050034,"Upper East Side-Carnegie Hill","art_gallery"
"679","Lexington Art & Frame Co",40.7651740893292,-73.9662623437149,"Upper East Side-Carnegie Hill","art_gallery"
"680","Limner Gallery",40.7475882186442,-73.9890587366886,"Midtown-Midtown South","art_gallery"
"681","Decor Art Gallery",40.747225030421,-73.9766440980413,"Murray Hill-Kips Bay","art_gallery"
"682","Decor Art Gallery Inc",40.7404255519148,-73.9815438584201,"Murray Hill-Kips Bay","art_gallery"
"683","Decor Art Gallery Inc",40.7419962802747,-73.9975355463325,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"684","Decor Art Gallery VII+",40.7363620369381,-73.9852737318424,"Gramercy","art_gallery"
"685","Deitch Projects",40.7220336383837,-74.0025682719408,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"686","Demirjian Torkom",40.7742407375237,-73.9638499143942,"Upper East Side-Carnegie Hill","art_gallery"
"687","Demu Gallery",40.6863958203331,-73.9740748997437,"Fort Greene","art_gallery"
"688","Denise Bibro Fine Art",40.7467723645114,-74.0069518211628,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"689","Dennis De Lorenzo Gallery",40.7658147362305,-73.9702792910707,"Upper East Side-Carnegie Hill","art_gallery"
"690","Derek Eller Gallery",40.7445071437083,-73.9882530663562,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"691","Dickinson Roundell Inc",40.7682543971224,-73.9685454092276,"Upper East Side-Carnegie Hill","art_gallery"
"692","Dollhaus",40.7108412765794,-73.9673007617708,"North Side-South Side","art_gallery"
"693","Donson Theodore B Ltd",40.7633207574432,-73.9757360256425,"Midtown-Midtown South","art_gallery"
"694","Dorfman Projects",40.7467194734865,-74.0068277465087,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"695","Dorsky Carol",40.7730369265716,-73.9649229006335,"Upper East Side-Carnegie Hill","art_gallery"
"696","Doug Meyer Fine Art",40.6127827160993,-73.9369317584929,"Georgetown-Marine Park-Bergen Beach-Mill Basin","art_gallery"
"697","Downtown Arts Festival",40.7098133323389,-74.0073781056117,"Battery Park City-Lower Manhattan","art_gallery"
"698","Downtown Music Gallery",40.7116538526647,-73.9959259244248,"Chinatown","art_gallery"
"699","Dranoff Fine Art",40.7249965758697,-73.9973855624596,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"700","Dresden Art Galries",40.7497550588118,-73.9909924432316,"Midtown-Midtown South","art_gallery"
"701","DUMBO Arts Center",40.7034731995561,-73.9898127488512,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","art_gallery"
"702","Duncan Ligoa",40.7716985524746,-73.9659083071097,"Upper East Side-Carnegie Hill","art_gallery"
"703","E Art Group",40.7488345265814,-73.993907820777,"Midtown-Midtown South","art_gallery"
"704","Eastern Arts Inc",40.7379948928299,-74.0067081057825,"West Village","art_gallery"
"705","Edward Thorp Gallery",40.7498105640673,-74.0060811486703,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"706","Edwynn Houk Gallery",40.763410831787,-73.9733423875681,"Midtown-Midtown South","art_gallery"
"707","Eileen Walters Gallery",40.7849833459644,-73.9810948465197,"Upper West Side","art_gallery"
"708","Elga Wimmer",40.7501023073048,-74.0043268726979,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"709","Elizabeth Dee Gallery",40.7468852010301,-74.0075331313866,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"710","Elizabeth Harris Gallery",40.7465793688266,-74.0067713373147,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"711","Elizabeth Mayer Fine Art",40.7722281483574,-73.9638379501551,"Upper East Side-Carnegie Hill","art_gallery"
"712","Elizabeth Moore Fine Art",40.7691095209409,-73.962856214475,"Upper East Side-Carnegie Hill","art_gallery"
"713","Elizabeth Wang Gallery",40.7655975115604,-73.9716270266764,"Upper East Side-Carnegie Hill","art_gallery"
"714","Elkon Gallery Inc",40.7777237988838,-73.96186682369,"Upper East Side-Carnegie Hill","art_gallery"
"715","Elliot Stevens Ltd",40.7565026008385,-73.9733459669883,"Turtle Bay-East Midtown","art_gallery"
"716","Emily Harvey Gallery",40.7235058370544,-73.9990017478766,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"717","Environment Home Furnshngs Inc",40.7620820272215,-73.9655540843516,"Lenox Hill-Roosevelt Island","art_gallery"
"718","Equatorial America Inc",40.755759496755,-73.9642471184159,"Turtle Bay-East Midtown","art_gallery"
"719","Equitable Appraisal Co Inc",40.7739769533774,-73.9642893599761,"Upper East Side-Carnegie Hill","art_gallery"
"720","Equity Art Brokers",40.7552841788991,-73.9661194048795,"Turtle Bay-East Midtown","art_gallery"
"721","Equity Art Brokers",40.7436771577712,-73.9911464072931,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"722","Erotics Gallery",40.7370704573286,-73.9905718626765,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"723","Esso Gallery",40.7502496948832,-74.0038183665298,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"724","Exhibit A",40.7250566923065,-73.9976921485965,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"725","Exit Art",40.7562429325534,-73.9985044905658,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"726","Exotiqa II",40.8466071224078,-73.7859788480413,"Pelham Bay-Country Club-City Island","art_gallery"
"727","Eye Jammie Fine Arts Gallery",40.7492669905201,-74.0043083596361,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"728","Eyebeam Atelier",40.7469864823583,-74.0070563976045,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"729","Ezair Gallery",40.7721460910767,-73.9648895737397,"Upper East Side-Carnegie Hill","art_gallery"
"730","Faith Art Gallery Corp",40.6914579728958,-73.9850218371372,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","art_gallery"
"731","Feature Inc",40.7493852755145,-74.0046574263387,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"732","Fields Walter",40.724344525211,-73.9799941617584,"Lower East Side","art_gallery"
"733","Fifty-Five Mercer Gallery",40.7219901938664,-74.0012205866917,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"734","Findlay David Galleries",40.7767111281234,-73.9578646830218,"Upper East Side-Carnegie Hill","art_gallery"
"735","Findlay David Jr Fine Art",40.7623166607669,-73.9717488700255,"Midtown-Midtown South","art_gallery"
"736","Findlay Peter Gallery",40.7622377333724,-73.9718003919237,"Midtown-Midtown South","art_gallery"
"737","Fine Art Acquisitions",40.7235933155635,-74.0002997415753,"SoHo-TriBeCa-Civic Center-Little Italy","art_gallery"
"738","Fine Art Alacarte",40.7063668617482,-74.0038015630181,"Battery Park City-Lower Manhattan","art_gallery"
"739","Fine Art Services & Transport",40.7382323887112,-73.9288394089851,"Hunters Point-Sunnyside-West Maspeth","art_gallery"
"740","First Street Gallery",40.7499679270114,-74.0044344658955,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"741","Fischbach Gallery",40.7498967051209,-74.0060211260622,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"742","Flushing Art Gallery",40.7614173227276,-73.8304113790469,"Flushing","art_gallery"
"743","Focal Point Gallery",40.847560778162,-73.7868597607751,"Pelham Bay-Country Club-City Island","art_gallery"
"744","Folin Riva Inc",40.746605085308,-74.0070739935505,"Hudson Yards-Chelsea-Flatiron-Union Square","art_gallery"
"745","Folklorica",40.7598343459659,-73.9750391888327,"Midtown-Midtown South","art_gallery"
"746","Forbes Magazine Galleries",40.7350219111188,-73.9947948282229,"West Village","art_gallery"
